street_name,odd_on,avg_direction,building_num_range,start_end_coordinates,segment_length,segment_direction,building_num_range_length,avg_length_per_building,direction_deviation,road_type,offset_from_road_center
10th Avenue,left,9.438109457503561,"[1, 19]","[[40.739952, -74.009472], [40.741073, -74.009227]]",126.19409117631238,9.438109457503561,19,6.641794272437494,0.0,Avenue,10
10th Avenue,left,29.58666613135414,"[20, 43]","[[40.741073, -74.009227], [40.741552, -74.008912]]",95.81388840778548,31.457163162685774,24,3.9922453503243953,-1.870497031331638,Avenue,10
10th Avenue,left,29.58666613135414,"[44, 57]","[[40.741552, -74.008912], [40.742288, -74.00832]]",59.47528887175908,26.573320635655282,14,4.248234919411363,3.013345495698843,Avenue,10
10th Avenue,left,27.736630468082062,"[58, 77]","[[40.742288, -74.00832], [40.742928, -74.007856]]",81.47486454463738,26.604546901889375,20,4.073743227231869,1.1320835661926765,Avenue,10
10th Avenue,left,27.736630468082062,"[78, 95]","[[40.742928, -74.007856], [40.743584, -74.007424]]",81.1603597996677,28.87310097457599,18,4.508908877759317,-1.1364705064939358,Avenue,10
10th Avenue,left,33.100718656354616,"[96, 112]","[[40.743584, -74.007424], [40.744144, -74.006944]]",74.2349858589114,33.100718656354616,17,4.366763874053611,0.0,Avenue,10
10th Avenue,left,28.779540322688742,"[113, 128]","[[40.744144, -74.006944], [40.74472, -74.006528]]",72.97872054884314,28.779540322688746,16,4.561170034302696,0.0,Avenue,10
10th Avenue,left,29.26643268270694,"[129, 151]","[[40.74472, -74.006528], [40.745328, -74.00608]]",77.39717612768986,29.266432682706945,23,3.3650946142473854,0.0,Avenue,10
10th Avenue,left,30.605675171562226,"[152, 167]","[[40.745328, -74.00608], [40.745904, -74.005632]]",74.31734781425381,30.605675171562226,16,4.644834238390863,0.0,Avenue,10
10th Avenue,left,27.542479668431067,"[168, 186]","[[40.745904, -74.005632], [40.746464, -74.005248]]",70.13616892729304,27.542479668431067,19,3.6913773119627917,0.0,Avenue,10
10th Avenue,left,30.69260846095587,"[187, 199]","[[40.746464, -74.005248], [40.74712, -74.004736]]",84.71536854438986,30.69260846095587,13,6.516566811106912,0.0,Avenue,10
10th Avenue,left,28.571257599851062,"[200, 220]","[[40.74712, -74.004736], [40.747792, -74.004288]]",80.28132630983689,30.328034596792037,21,3.822920300468423,-1.756776996940971,Avenue,10
10th Avenue,left,28.571257599851062,"[221, 240]","[[40.747792, -74.004288], [40.748416, -74.003808]]",83.66869548730048,26.885604602351652,20,4.183434774365024,1.6856529974994032,Avenue,10
10th Avenue,left,27.173285498433522,"[241, 258]","[[40.748416, -74.003808], [40.749056, -74.003376]]",79.88886657883558,27.173285498433522,18,4.438270365490865,0.0,Avenue,10
10th Avenue,left,29.88155769439548,"[259, 276]","[[40.749056, -74.003376], [40.749776, -74.002832]]",92.2147638177811,29.881557694395482,18,5.123042434321173,0.0,Avenue,10
10th Avenue,left,29.463652244427216,"[277, 295]","[[40.749776, -74.002832], [40.750336, -74.002416]]",71.42512930669017,29.463652244427216,19,3.7592173319310613,0.0,Avenue,10
10th Avenue,left,29.69879441776428,"[296, 312]","[[40.750336, -74.002416], [40.750976, -74.001936]]",81.81913179746853,29.69879441776428,17,4.812890105733443,0.0,Avenue,10
10th Avenue,left,28.027839414848042,"[313, 330]","[[40.750976, -74.001936], [40.751616, -74.001488]]",80.51428887499506,28.02783941484804,18,4.473016048610837,0.0,Avenue,10
10th Avenue,left,33.21869846749617,"[331, 344]","[[40.751616, -74.001488], [40.752192, -74.000992]]",76.45889556852642,33.21869846749617,14,5.461349683466173,0.0,Avenue,10
10th Avenue,left,24.876968859644236,"[345, 366]","[[40.752192, -74.000992], [40.752848, -74.000592]]",80.29899231136032,24.876968859644236,22,3.6499541959709236,0.0,Avenue,10
10th Avenue,left,31.15142225107215,"[367, 382]","[[40.752848, -74.000592], [40.753472, -74.000096]]",80.97046724663127,31.151422251072155,16,5.060654202914455,0.0,Avenue,10
10th Avenue,left,30.927546388337518,"[383, 411]","[[40.753472, -74.000096], [40.754, -73.99968]]",68.35254230736831,30.92754638833752,29,2.356984217495459,0.0,Avenue,10
10th Avenue,left,28.40261744505009,"[412, 427]","[[40.754, -73.99968], [40.75472, -73.999168]]",90.89709339038951,28.40261744505009,16,5.681068336899345,0.0,Avenue,10
10th Avenue,left,27.702174974240883,"[428, 449]","[[40.75472, -73.999168], [40.755392, -73.998704]]",84.28639559934338,27.702174974240886,22,3.8311997999701535,0.0,Avenue,10
10th Avenue,left,32.21366201210405,"[450, 467]","[[40.755392, -73.998704], [40.755952, -73.99824]]",73.50211821131126,32.21366201210405,18,4.083451011739514,0.0,Avenue,10
10th Avenue,left,30.51186063185746,"[468, 483]","[[40.755952, -73.99824], [40.756592, -73.997744]]",82.49520592689427,30.51186063185746,16,5.155950370430892,0.0,Avenue,10
10th Avenue,left,27.19371485280665,"[484, 499]","[[40.756592, -73.997744], [40.757184, -73.997344]]",73.91083256331669,27.19371485280665,16,4.619427035207293,0.0,Avenue,10
10th Avenue,left,29.025445759010857,"[500, 519]","[[40.757184, -73.997344], [40.757776, -73.996912]]",75.18401846657243,29.025445759010857,20,3.7592009233286214,0.0,Avenue,10
10th Avenue,left,28.631285106190006,"[520, 534]","[[40.757776, -73.996912], [40.7584, -73.996464]]",78.94852961731864,28.631285106190006,15,5.263235307821243,0.0,Avenue,10
10th Avenue,left,28.867185549007107,"[535, 555]","[[40.7584, -73.996464], [40.75904, -73.996]]",81.15596731618778,28.867185549007107,21,3.8645698721994184,0.0,Avenue,10
10th Avenue,left,30.793919654961925,"[556, 574]","[[40.75904, -73.996], [40.759632, -73.995536]]",76.53105442250296,30.793919654961925,19,4.027950232763314,0.0,Avenue,10
10th Avenue,left,24.523657016272775,"[575, 594]","[[40.759632, -73.995536], [40.760352, -73.995104]]",87.88354237925888,24.52365701627278,20,4.394177118962944,0.0,Avenue,10
10th Avenue,left,32.35997814181271,"[595, 612]","[[40.760352, -73.995104], [40.760928, -73.994624]]",75.72433636537788,32.35997814181271,18,4.206907575854327,0.0,Avenue,10
10th Avenue,left,27.762488485196368,"[613, 634]","[[40.760928, -73.994624], [40.761552, -73.994192]]",78.3093417930546,27.762488485196368,22,3.5595155360479365,0.0,Avenue,10
10th Avenue,left,29.694602438479112,"[635, 652]","[[40.761552, -73.994192], [40.762192, -73.993712]]",81.81587738259687,29.694602438479112,18,4.545326521255381,0.0,Avenue,10
10th Avenue,left,28.629568648492462,"[653, 666]","[[40.762192, -73.993712], [40.7628, -73.993248]]",79.88543429085807,27.168210465319653,14,5.706102449347005,1.4613581831728197,Avenue,10
10th Avenue,left,28.629568648492462,"[667, 678]","[[40.7628, -73.993248], [40.76344, -73.992816]]",78.06173913543445,30.125067396153174,12,6.505144927952871,-1.4954987476607187,Avenue,10
10th Avenue,left,30.322111756728134,"[679, 710]","[[40.76344, -73.992816], [40.764064, -73.992336]]",80.27669045919592,30.322111756728134,32,2.5086465768498725,0.0,Avenue,10
10th Avenue,left,28.37928984320538,"[711, 735]","[[40.764064, -73.992336], [40.764672, -73.991904]]",76.74077075091638,28.37928984320538,25,3.0696308300366555,0.0,Avenue,10
10th Avenue,left,31.65275260293466,"[736, 751]","[[40.764672, -73.991904], [40.765264, -73.991424]]",77.2297085320743,31.65275260293466,16,4.826856783254644,0.0,Avenue,10
10th Avenue,left,28.864664689796932,"[752, 769]","[[40.765264, -73.991424], [40.765904, -73.99096]]",81.15409584915957,28.864664689796935,18,4.508560880508865,0.0,Avenue,10
10th Avenue,left,26.596558089588452,"[770, 787]","[[40.765904, -73.99096], [40.76656, -73.990528]]",81.4695012793665,26.596558089588452,18,4.52608340440925,0.0,Avenue,10
10th Avenue,left,31.48584383530755,"[788, 813]","[[40.76656, -73.990528], [40.767136, -73.990064]]",75.00805351861622,31.48584383530755,26,2.884925135331393,0.0,Avenue,10
10th Avenue,left,26.878612346485642,"[814, 829]","[[40.767136, -73.990064], [40.76776, -73.989648]]",77.68781659387258,26.878612346485642,16,4.855488537117036,0.0,Avenue,10
10th Avenue,left,32.23049859347346,"[830, 850]","[[40.76776, -73.989648], [40.768416, -73.989104]]",86.1186404202497,32.23049859347346,21,4.1008876390595095,0.0,Avenue,10
10th Avenue,left,28.627397821008085,"[851, 864]","[[40.768416, -73.989104], [40.76904, -73.988656]]",78.94575177095672,28.627397821008085,14,5.6389822693540514,0.0,Avenue,10
10th Avenue,left,27.72705299946529,"[865, 882]","[[40.76904, -73.988656], [40.769728, -73.988192]]",76.73935738671791,28.377231989671152,18,4.26329763259544,-0.650178990205859,Avenue,10
10th Avenue,left,27.72705299946529,"[883, 900]","[[40.769728, -73.988192], [40.770336, -73.98776]]",85.85982122366941,27.145939305264065,18,4.7699900679816345,0.5811136942012354,Avenue,10
10th Avenue,left,29.587069218236824,"[901, 921]","[[40.770336, -73.98776], [40.770992, -73.98728]]",78.05923498763806,30.121748546276507,21,3.717106427982765,-0.5346793280396867,Avenue,10
10th Avenue,left,29.587069218236824,"[922, 942]","[[40.770992, -73.98728], [40.7716, -73.986816]]",83.36148029123999,29.08639841483138,21,3.9695942995828566,0.5006708034054554,Avenue,10
10th Avenue,left,28.376551783102947,"[943, 953]","[[40.7716, -73.986816], [40.772208, -73.986384]]",76.73889024133587,28.376551783102943,11,6.976262749212352,0.0,Avenue,10
10th Avenue,left,27.647102330116446,"[954, 970]","[[40.772208, -73.986384], [40.772774, -73.985994]]",70.95564176655425,27.647102330116446,17,4.173861280385545,0.0,Avenue,10
10th Avenue,left,28.932956323661333,"[971, 978]","[[40.772774, -73.985994], [40.773404, -73.985536]]",89.84596689876938,31.748153810902277,8,11.230745862346172,-2.815197487240937,Avenue,10
10th Avenue,left,28.932956323661333,"[979, 984]","[[40.773404, -73.985536], [40.774064, -73.985056]]",83.7490688859749,28.937539031854605,6,13.958178147662485,-0.00458270819328277,Avenue,10
10th Avenue,left,28.932956323661333,"[985, 990]","[[40.774064, -73.985056], [40.774752, -73.984496]]",79.93504117683953,28.92815495571917,6,13.32250686280659,0.0048013679421501365,Avenue,10
10th Avenue,left,27.528894348691928,"[991, 1001]","[[40.774752, -73.984496], [40.775315, -73.98411]]",83.65264104498871,27.52903324221382,11,7.604785549544428,-0.00013889352189266901,Avenue,10
10th Avenue,left,27.528894348691928,"[1002, 1010]","[[40.775315, -73.98411], [40.775983, -73.983652]]",70.50343066581152,27.528729550896685,9,7.833714518423502,0.00016479779523592697,Avenue,10
10th Avenue,left,27.547092702687515,"[1011, 1021]","[[40.775983, -73.983652], [40.776706, -73.983156]]",85.22159841189236,48.150640441868354,11,7.74741803744476,-20.60354773918084,Avenue,10
10th Avenue,left,27.547092702687515,"[1022, 1029]","[[40.776706, -73.983156], [40.777248, -73.982784]]",67.88876575895753,27.553179089616194,8,8.486095719869692,-0.006086386928672027,Avenue,10
10th Avenue,left,27.547092702687515,"[1030, 1040]","[[40.777248, -73.982784], [40.77776, -73.982032]]",90.55134991817629,27.54252957583305,11,8.23194090165239,0.004563126854463917,Avenue,10
10th Avenue,left,23.6676845149356,"[1041, 1051]","[[40.77776, -73.982032], [40.778576, -73.981712]]",86.26590115975723,25.006936782192568,11,7.842354650887021,-1.3392522672569669,Avenue,10
10th Avenue,left,23.6676845149356,"[1052, 1060]","[[40.778576, -73.981712], [40.779248, -73.9812]]",86.23795168833577,30.078007065097577,9,9.581994632037308,-6.410322550161965,Avenue,10
10th Avenue,left,23.6676845149356,"[1061, 1070]","[[40.779248, -73.9812], [40.779952, -73.980768]]",94.55722204410715,16.59953175352165,10,9.455722204410716,7.068152761413955,Avenue,10
10th Avenue,left,28.735168234852427,"[1071, 1080]","[[40.779952, -73.980768], [40.780544, -73.980272]]",76.73583564582368,28.372103437241655,10,7.673583564582368,0.36306479761077526,Avenue,10
10th Avenue,left,28.735168234852427,"[1081, 1091]","[[40.780544, -73.980272], [40.781216, -73.979792]]",88.05432556775595,27.3955706382233,11,8.004938687977814,1.339597596629119,Avenue,10
10th Avenue,left,28.735168234852427,"[1092, 1102]","[[40.781216, -73.979792], [40.781856, -73.979328]]",89.13974240853729,31.006649026474815,11,8.103612946230662,-2.2714807916223947,Avenue,10
10th Avenue,left,28.735168234852427,"[1103, 1111]","[[40.781856, -73.979328], [40.782448, -73.978912]]",74.53196217892163,28.10838932643688,9,8.281329130991292,0.6267789084155595,Avenue,10
10th Avenue,left,28.735168234852427,"[1112, 1121]","[[40.782448, -73.978912], [40.783136, -73.978368]]",81.14974611051548,28.85880438938385,10,8.114974611051547,-0.12363615453142529,Avenue,10
10th Avenue,left,28.735168234852427,"[1122, 1131]","[[40.783136, -73.978368], [40.78384, -73.977888]]",84.91574162983238,28.499879119079527,10,8.491574162983238,0.23528911577290046,Avenue,10
10th Avenue,left,28.735168234852427,"[1132, 1140]","[[40.78384, -73.977888], [40.784448, -73.977456]]",77.94211792427896,32.492059568410134,9,8.660235324919885,-3.756891333557718,Avenue,10
10th Avenue,left,29.26886110620617,"[1141, 1151]","[[40.784448, -73.977456], [40.785072, -73.976992]]",81.14817534163856,28.85668771301193,11,7.377106849239869,0.4121733931942515,Avenue,10
10th Avenue,left,29.26886110620617,"[1152, 1160]","[[40.785072, -73.976992], [40.785712, -73.976512]]",75.716111553038,32.34974475193349,9,8.41290128367089,-3.0808836457273117,Avenue,10
10th Avenue,left,29.26886110620617,"[1161, 1170]","[[40.785712, -73.976512], [40.7864, -73.976064]]",85.24796273647483,26.332292438870322,10,8.524796273647484,2.936568667335848,Avenue,10
10th Avenue,left,29.26886110620617,"[1171, 1180]","[[40.7864, -73.976064], [40.786976, -73.975584]]",81.80905179857854,29.68580766418255,10,8.180905179857854,-0.416946557976388,Avenue,10
10th Avenue,left,29.26886110620617,"[1181, 1190]","[[40.786976, -73.975584], [40.787616, -73.97512]]",79.59733215656517,29.474911765233557,10,7.9597332156565175,-0.2060506590273974,Avenue,10
10th Avenue,left,29.39789521294483,"[1191, 1200]","[[40.787616, -73.97512], [40.788352, -73.974624]]",76.83770560939442,30.201356391930414,10,7.6837705609394416,-0.8034611789855717,Avenue,10
10th Avenue,left,29.39789521294483,"[1201, 1211]","[[40.788352, -73.974624], [40.788976, -73.974144]]",87.28661386309894,30.24769394818597,11,7.935146714827176,-0.8497987352411371,Avenue,10
10th Avenue,left,29.39789521294483,"[1212, 1221]","[[40.788976, -73.974144], [40.789584, -73.973696]]",83.35472980622302,29.07763069346366,10,8.335472980622303,0.32026451948115664,Avenue,10
10th Avenue,left,29.39789521294483,"[1222, 1231]","[[40.789584, -73.973696], [40.790272, -73.973264]]",81.8066230298406,29.68267727513881,10,8.180662302984059,-0.28478206219398317,Avenue,10
10th Avenue,left,29.39789521294483,"[1232, 1242]","[[40.790272, -73.973264], [40.790864, -73.9728]]",88.68113863455524,28.166810501186518,11,8.061921694050476,1.2310847117583137,Avenue,10
10th Avenue,left,29.39789521294483,"[1243, 1252]","[[40.790864, -73.9728], [40.791504, -73.97232]]",84.01988155839496,29.8831844553196,10,8.401988155839495,-0.4852892423747619,Avenue,10
10th Avenue,left,29.39789521294483,"[1253, 1261]","[[40.791504, -73.97232], [40.79208, -73.971904]]",72.96718065586593,28.762179918215164,9,8.107464517318437,0.635715294729664,Avenue,10
10th Avenue,left,29.39789521294483,"[1262, 1271]","[[40.79208, -73.971904], [40.792736, -73.971408]]",81.80737072086032,29.68364100909754,10,8.180737072086032,-0.28574579615269613,Avenue,10
10th Avenue,left,29.39789521294483,"[1272, 1280]","[[40.792736, -73.971408], [40.79344, -73.970912]]",76.52197163157591,30.781984387890674,9,8.502441292397323,-1.3840891749458422,Avenue,10
10th Avenue,left,29.39789521294483,"[1281, 1290]","[[40.79344, -73.970912], [40.79408, -73.970432]]",84.65669407698249,25.511788125301518,10,8.465669407698249,3.8861070876433246,Avenue,10
10th Avenue,left,29.39789521294483,"[1291, 1299]","[[40.79408, -73.970432], [40.794736, -73.969952]]",77.38536527293529,29.25003744426695,9,8.598373919215032,0.14785776867788059,Avenue,10
10th Avenue,left,29.39789521294483,"[1300, 1309]","[[40.794736, -73.969952], [40.795415, -73.969431]]",80.26930870417404,30.312677164011596,10,8.026930870417404,-0.9147819510667716,Avenue,10
10th Avenue,left,29.39789521294483,"[1310, 1320]","[[40.795415, -73.969431], [40.796013, -73.968973]]",91.83062259175566,27.121927913712124,11,8.348238417432333,2.2759672992327182,Avenue,10
10th Avenue,left,28.7776386104186,"[1321, 1330]","[[40.796013, -73.968973], [40.796656, -73.96848]]",75.17278601263048,29.009222871442415,10,7.517278601263048,-0.23158426102381213,Avenue,10
10th Avenue,left,28.7776386104186,"[1331, 1342]","[[40.796656, -73.96848], [40.797255, -73.968069]]",93.08904314428833,28.596935731928227,12,7.757420262024027,0.18070287849036504,Avenue,10
10th Avenue,left,28.7776386104186,"[1343, 1352]","[[40.797255, -73.968069], [40.79792, -73.967584]]",83.35310565908269,29.075520638175956,10,8.33531056590827,-0.2978820277573675,Avenue,10
10th Avenue,left,28.7776386104186,"[1353, 1362]","[[40.79792, -73.967584], [40.798497, -73.967162]]",84.27478536799019,27.6862949159793,10,8.427478536799018,1.0913436944393027,Avenue,10
10th Avenue,left,28.7776386104186,"[1363, 1372]","[[40.798497, -73.967162], [40.79912, -73.966656]]",81.30113465323956,31.683395735911557,10,8.130113465323955,-2.905757125492954,Avenue,10
10th Avenue,left,28.7776386104186,"[1373, 1381]","[[40.79912, -73.966656], [40.799792, -73.966192]]",73.30763256277649,29.064997756755037,9,8.145292506975165,-0.2873591463364278,Avenue,10
10th Avenue,left,28.7776386104186,"[1382, 1391]","[[40.799792, -73.966192], [40.800448, -73.965712]]",84.43246036519041,28.997105615442177,10,8.44324603651904,-0.2194670050235743,Avenue,10
10th Avenue,left,28.7776386104186,"[1392, 1400]","[[40.800448, -73.965712], [40.801184, -73.965184]]",75.0190021560036,27.539084416397426,9,8.3354446840004,1.2385541940211624,Avenue,10
10th Avenue,left,28.7776386104186,"[1401, 1410]","[[40.801184, -73.965184], [40.801776, -73.964752]]",82.64234590029685,30.228170150413252,10,8.264234590029684,-1.4505315399946426,Avenue,10
10th Avenue,left,29.294169357363007,"[1411, 1421]","[[40.801776, -73.964752], [40.8024, -73.964336]]",84.46956056229092,29.04223729175724,11,7.679050960208266,0.2519320656057573,Avenue,10
10th Avenue,left,29.294169357363007,"[1422, 1430]","[[40.8024, -73.964336], [40.802981, -73.963902]]",74.05096607654838,29.038367603747144,9,8.227885119616486,0.2558017536158559,Avenue,10
10th Avenue,left,29.294169357363007,"[1431, 1440]","[[40.802981, -73.963902], [40.803586, -73.96345]]",80.26306823091218,30.30469783943375,10,8.026306823091218,-1.0105284820707539,Avenue,10
10th Avenue,left,29.294169357363007,"[1441, 1450]","[[40.803586, -73.96345], [40.804336, -73.96289]]",84.93147666628403,28.67542005114284,10,8.493147666628403,0.6187493062201668,Avenue,10
10th Avenue,left,29.294169357363007,"[1451, 1460]","[[40.804336, -73.96289], [40.804928, -73.962448]]",84.08773497987923,28.728062522281235,10,8.408773497987923,0.5661068350817686,Avenue,10
10th Avenue,left,29.294169357363007,"[1461, 1471]","[[40.804928, -73.962448], [40.805552, -73.962032]]",85.81631084667413,28.673993531536944,11,7.801482804243102,0.6201758258260668,Avenue,10
10th Avenue,left,29.294169357363007,"[1472, 1480]","[[40.805552, -73.962032], [40.806136, -73.961594]]",71.29190849944159,28.720231065679577,9,7.921323166604621,0.5739382916834188,Avenue,10
10th Avenue,left,29.294169357363007,"[1481, 1491]","[[40.806136, -73.961594], [40.806832, -73.961072]]",88.96068594710789,29.677902253356628,11,8.087335086100717,-0.3837328959936315,Avenue,10
10th Avenue,left,29.294169357363007,"[1492, 1500]","[[40.806832, -73.961072], [40.807395, -73.960666]]",74.64534279440758,29.6781692259487,9,8.293926977156397,-0.383999868585704,Avenue,10
10th Avenue,left,29.294169357363007,"[1501, 1510]","[[40.807395, -73.960666], [40.808073, -73.960178]]",77.67922568347984,26.865364766904865,10,7.767922568347984,2.428804590458128,Avenue,10
10th Avenue,left,29.294169357363007,"[1511, 1519]","[[40.808073, -73.960178], [40.808737, -73.959699]]",75.58478702853829,29.567473560926135,9,8.398309669837587,-0.27330420356312857,Avenue,10
10th Avenue,left,29.294169357363007,"[1520, 1531]","[[40.808737, -73.959699], [40.809408, -73.959216]]",95.75938699247766,29.56916913492113,12,7.979948916039805,-0.2749997775581221,Avenue,10
10th Avenue,left,29.294169357363007,"[1532, 1541]","[[40.809408, -73.959216], [40.810032, -73.958736]]",77.25719699247816,29.583972310997734,10,7.725719699247816,-0.28980295363473374,Avenue,10
10th Avenue,left,29.294169357363007,"[1542, 1550]","[[40.810032, -73.958736], [40.810615, -73.95831]]",74.18971181986163,29.58026529627596,9,8.243301313317959,-0.2860959389129505,Avenue,10
10th Avenue,left,29.294169357363007,"[1551, 1560]","[[40.810615, -73.95831], [40.81128, -73.957824]]",77.67994230304107,26.86647016578191,10,7.767994230304107,2.427699191581098,Avenue,10
10th Avenue,left,29.13061613111838,"[1561, 1571]","[[40.81128, -73.957824], [40.811866, -73.957394]]",72.2250324320863,29.151431284218592,11,6.5659120392805725,-0.020815153100215866,Avenue,10
10th Avenue,left,29.13061613111838,"[1572, 1579]","[[40.811866, -73.957394], [40.812623, -73.956839]]",54.51123758781766,29.07788326626105,8,6.813904698477208,0.05273286485731887,Avenue,10
10th Avenue,left,29.13061613111838,"[1580, 1594]","[[40.812623, -73.956839], [40.813276, -73.95636]]",107.6681211408094,29.11927041908584,15,7.177874742720627,0.011345712032550637,Avenue,10
10th Avenue,left,29.13061613111838,"[1595, 1606]","[[40.813276, -73.95636], [40.814123, -73.955739]]",83.01732809608764,29.131606332242118,12,6.91811067467397,-0.0009902011237272745,Avenue,10
10th Avenue,left,29.13061613111838,"[1607, 1620]","[[40.814123, -73.955739], [40.814552, -73.955425]]",96.22748631603808,29.11920848719734,14,6.873391879717006,0.011407643921046429,Avenue,10
10th Avenue,left,29.13061613111838,"[1621, 1630]","[[40.814552, -73.955425], [40.81512, -73.955008]]",74.50586132054751,29.140463966235533,10,7.450586132054751,-0.009847835117142267,Avenue,10
10th Avenue,left,27.03788644462216,"[1631, 1639]","[[40.81512, -73.955008], [40.815789, -73.954575]]",80.84570200269248,26.058992730692882,9,8.982855778076942,0.978893713929267,Avenue,10
10th Avenue,left,27.03788644462216,"[1640, 1648]","[[40.815789, -73.954575], [40.816452, -73.95413]]",87.0269800025293,27.04096325627668,9,9.669664444725477,-0.003076811654523226,Avenue,10
10th Avenue,left,27.03788644462216,"[1649, 1656]","[[40.816452, -73.95413], [40.817041, -73.953734]]",79.93183818625343,27.05733883634696,8,9.991479773281679,-0.019452391724797735,Avenue,10
10th Avenue,left,27.03788644462216,"[1657, 1665]","[[40.817041, -73.953734], [40.817703, -73.953289]]",83.86424471720353,26.979731745501958,9,9.318249413022615,0.058154699120194664,Avenue,10
10th Avenue,left,27.03788644462216,"[1666, 1674]","[[40.817703, -73.953289], [40.818308, -73.952883]]",85.70942432362679,27.1115486740782,9,9.523269369291866,-0.0736622294560334,Avenue,10
10th Avenue,left,27.03788644462216,"[1675, 1682]","[[40.818308, -73.952883], [40.819007, -73.952414]]",73.54547665450542,27.016591911863042,8,9.193184581813178,0.021294532759128515,Avenue,10
10th Avenue,left,27.03788644462216,"[1683, 1689]","[[40.819007, -73.952414], [40.819581, -73.952028]]",71.5794878762806,27.06125758630859,7,10.225641125182943,-0.02337114168642529,Avenue,10
10th Avenue,left,27.03788644462216,"[1690, 1698]","[[40.819581, -73.952028], [40.820171, -73.951632]]",87.12690122014101,27.00912272179552,9,9.68076680223789,0.02876372282662487,Avenue,10
10th Avenue,left,27.03788644462216,"[1699, 1706]","[[40.820171, -73.951632], [40.820858, -73.951169]]",75.41309649160142,27.013376122121652,8,9.426637061450178,0.02451032250050389,Avenue,10
10th Avenue,left,27.03788644462216,"[1707, 1714]","[[40.820858, -73.951169], [40.821531, -73.950718]]",82.54699830838985,27.05264939858595,8,10.31837478854873,-0.01476295396378191,Avenue,10
10th Avenue,left,27.03788644462216,"[1715, 1722]","[[40.821531, -73.950718], [40.822172, -73.950287]]",73.44724452546474,27.05704732309413,8,9.180905565683092,-0.019160878471979004,Avenue,10
10th Avenue,left,27.03788644462216,"[1723, 1731]","[[40.822172, -73.950287], [40.82287, -73.949818]]",82.64622009317178,27.01807532543272,9,9.182913343685753,0.01981111918945544,Avenue,10
10th Avenue,left,27.03788644462216,"[1732, 1740]","[[40.82287, -73.949818], [40.823524, -73.949397]]",82.78880398816607,26.184599509320623,9,9.198755998685119,0.8532869353015258,Avenue,10
10th Avenue,left,26.055478182408883,"[1741, 1755]","[[40.823524, -73.949397], [40.824129, -73.949008]]",92.3448936991538,26.062334325481835,15,6.156326246610253,-0.0068561430729516815,Avenue,10
10th Avenue,left,26.055478182408883,"[1756, 1767]","[[40.824129, -73.949008], [40.824777, -73.948591]]",77.3466578630448,26.001582204989017,12,6.4455548219204,0.05389597741987018,Avenue,10
10th Avenue,left,26.055478182408883,"[1768, 1780]","[[40.824777, -73.948591], [40.82549, -73.948131]]",84.20468255050325,26.08848439321625,13,6.477283273115635,-0.03300621080737187,Avenue,10
10th Avenue,left,26.055478182408883,"[1781, 1791]","[[40.82549, -73.948131], [40.826166, -73.947697]]",71.91985978240011,26.017469284219217,11,6.538169071127283,0.038008898189673346,Avenue,10
10th Avenue,left,26.055478182408883,"[1792, 1803]","[[40.826166, -73.947697], [40.826764, -73.947311]]",81.49145157958247,26.098618200140823,12,6.79095429829854,-0.04314001773192899,Avenue,10
10th Avenue,left,26.055478182408883,"[1804, 1817]","[[40.826764, -73.947311], [40.827401, -73.946901]]",90.95192909170837,26.019694414308105,14,6.4965663636934545,0.035783768100770885,Avenue,10
10th Avenue,left,26.055478182408883,"[1818, 1827]","[[40.827401, -73.946901], [40.82796, -73.946541]]",69.10692919295421,26.067175087161367,10,6.910692919295421,-0.011696904752483306,Avenue,10
10th Avenue,left,26.055478182408883,"[1828, 1839]","[[40.82796, -73.946541], [40.828696, -73.946068]]",78.7412680322213,26.054541802792098,12,6.561772336018442,0.0009363796167747296,Avenue,10
10th Avenue,left,26.055478182408883,"[1840, 1850]","[[40.828696, -73.946068], [40.829355, -73.945643]]",73.96137949242046,26.11945901536778,11,6.723761772038224,-0.06398083295889023,Avenue,10
10th Avenue,left,26.055478182408883,"[1851, 1863]","[[40.829355, -73.945643], [40.829937, -73.945269]]",83.52165972408376,25.997672820771854,13,6.424743055698751,0.05780536163703687,Avenue,10
10th Avenue,left,26.055478182408883,"[1864, 1876]","[[40.829937, -73.945269], [40.830618, -73.94483]]",88.17647839505706,26.108535496165263,13,6.782806030389005,-0.05305731375636924,Avenue,10
10th Avenue,left,26.055478182408883,"[1877, 1888]","[[40.830618, -73.94483], [40.831244, -73.944428]]",80.09862179279008,26.051102661492777,12,6.674885149399174,0.0043755209161133735,Avenue,10
10th Avenue,left,26.055478182408883,"[1889, 1899]","[[40.831244, -73.944428], [40.831991, -73.943947]]",74.77139078164947,26.032237620495355,11,6.7973991619681335,0.02324056191352497,Avenue,10
10th Avenue,left,27.295263186611933,"[1900, 1916]","[[40.831991, -73.943947], [40.832666, -73.943488]]",79.21751224362512,24.132493715538885,17,4.659853661389713,3.162769471073034,Avenue,10
10th Avenue,left,27.295263186611933,"[1917, 1934]","[[40.832666, -73.943488], [40.833319, -73.943045]]",86.0960580194876,27.288957833882414,18,4.783114334415978,0.006305352729526703,Avenue,10
10th Avenue,left,27.295263186611933,"[1935, 1949]","[[40.833319, -73.943045], [40.833945, -73.942619]]",71.59304279314789,27.276757044334403,15,4.7728695195431925,0.018506142277544768,Avenue,10
