,addresses,Lat,Lon
3902,E 58th Street 55,40.76259040854153,-73.97073123674298
3903,W 35th Street 45,40.74994851925442,-73.98551574931842
3905,Broadway 922,40.73952800335619,-73.98985007622913
3906,Broadway 1703,40.7636626565118,-73.982970026484
3907,Bleecker Street 154,40.72853945792581,-73.99896257812145
3908,W 55th Street 70,40.76187479463608,-73.9754271071344
3909,W 44th Street 149,40.75651038272853,-73.98382059721119
3910,Irving Place 13,40.734565495576035,-73.988871210235
3911,Waverly Place 103,40.73296313853384,-73.99879827747607
3912,W 27th Street 51,40.744904452593396,-73.9891863555961
3914,E 42nd Street 152,40.75134839241482,-73.9755358994144
3915,Madison Avenue 572,40.762280386179,-73.97285373526175
3916,W 78th Street 101,40.78247114886405,-73.97884057601162
3917,W 47th Street 135,40.75870280218883,-73.9831961873113
3918,W 56th Street 210,40.7660093310167,-73.98337012483397
3919,E 27th Street 35,40.74330322641917,-73.98535893860645
3920,W 44th Street 123,40.756859440197395,-73.98466694189112
3922,W 55th Street 2,40.763063005170565,-73.97829026553435
3923,7th Avenue 888,40.76533349518935,-73.98051355230814
3924,Greenwich Street 63,40.70689371830983,-74.01409884842978
3925,Ridge Street 46,40.71687757875704,-73.9845540036016
3926,W 49th Street 70,40.75813025365522,-73.97808361224034
3927,7th Avenue 594,40.75571074905015,-73.98758419908718
3928,W 62nd Street 59,40.7701531835587,-73.98128422419045
3929,Broadway 1252,40.748523379751326,-73.98836694667074
3930,W 14th Street 219,40.73958817466959,-74.00098192609437
3932,Irving Place 1,40.73507749557414,-73.98843601063372
3933,Broadway 1470,40.75669384927437,-73.98652767068246
3934,University Place 31,40.73375471746601,-73.99336271316379
3936,E 28th Street 4,40.744355390666996,-73.9861851724348
3937,W 55th Street 147,40.76333966683666,-73.97871203807097
3938,W 24th Street 61,40.742671165342976,-73.98952776623901
3939,W 47th Street 157,40.758451373619145,-73.9825604323122
3940,W 53rd Street 213,40.763945927231845,-73.9840987954252
3941,W 72nd Street 2,40.777206396613366,-73.97891961614572
3942,E 42nd Street 19,40.75332305554489,-73.98009610366066
3944,W 49th Street 220,40.76056741140417,-73.98401742351052
3946,W 103rd Street 234,40.798737130911725,-73.96786703937845
3947,E 29th Street 29,40.74442763335921,-73.9842279088242
3948,E 30th Street 30,40.74499300169018,-73.9836315685315
3949,Broadway 1266,40.74797537975014,-73.98837561430024
3950,W 33rd Street 58,40.74813214479781,-73.98559496010223
3951,W 49th Street 104,40.76016220473515,-73.98301992433301
3952,Broadway 1290,40.74856561054636,-73.98838314065384
3953,6th Avenue 680,40.75360670541034,-73.98516125785636
3954,7th Avenue 514,40.753245842956375,-73.98932147814541
3955,5th Avenue 783,40.76462269800675,-73.97293072533637
3956,Broadway 1388,40.75231233223138,-73.98728989591137
3957,W 23rd Street 308,40.74620354412534,-74.00055056848973
3958,W 80th Street 100,40.78380058603484,-73.97791663610603
3959,W 38th Street 257,40.75386052242185,-73.98934418056263
3961,4th Avenue 365,40.74291873714371,-73.98472992524559
3962,Broadway 1144,40.74465176092651,-73.98896288268628
3963,E 42nd Street 130,40.752208314447266,-73.97768138801696
3964,W 46th Street 129,40.75805529517395,-73.98359848653624
3965,W 43rd Street 10,40.75541908310218,-73.98344219453469
3966,W 46th Street 72,40.75625460272939,-73.97947745228478
3967,E 59th Street 56,40.76315447708397,-73.97046365618482
3968,Greenwich Street 84,40.70794747072318,-74.01378239848204
3970,W 58th Street 349,40.76748948927564,-73.9826496324708
3971,W 72nd Street 201,40.78017867708788,-73.98536306351403
3972,W 47th Street 124,40.75874862637673,-73.98356871066666
3973,E 12th Street 49,40.7343469670937,-73.99219968283705
3974,W 45th Street 111,40.75772990339999,-73.98477045657252
3975,E 72nd Street 127,40.771038667902125,-73.96356649999333
3976,E 32nd Street 34,40.746321405856285,-73.98311683988014
3977,E 55th Street 2,40.76113106312124,-73.9735943739819
3978,5th Avenue 767,40.76379545646398,-73.97353959629096
3979,E 29th Street 22,40.744204866632685,-73.98393409108209
3980,W 45th Street 50,40.75603969730552,-73.9809328880166
3981,W 47th Street 150,40.75845148351751,-73.98281736360623
3983,W 38th Street 69,40.751300406987944,-73.98306908729296
3984,E 14th Street 115,40.73494718384123,-73.98986737041132
3985,W 58th Street 308,40.76783967435654,-73.98374964040443
3986,W 49th Street 142,40.75969803268893,-73.98186930048405
3987,E 11th Street 15,40.733188026573934,-73.99158468856402
3988,Broadway 1150,40.74444604664043,-73.98899945447687
3990,W 70th Street 104,40.77720692730581,-73.98280721207186
3991,7th Avenue 871,40.76446621225072,-73.98081158769374
3992,W 76th Street 252,40.781966194978615,-73.98178846498492
3993,E 110th Street 100,40.79496062735847,-73.94477398490635
3994,W 43rd Street 127,40.756729754929395,-73.986385210457
3995,Broadway 1728,40.764101082489574,-73.98241700781442
3996,7th Avenue 488,40.75287712176956,-73.98962580164408
3997,7th Avenue 850,40.763988337490346,-73.98145116166647
3998,Clarkson Street 75,40.730351716100074,-74.00998472381302
3999,7th Avenue 295,40.74636759630575,-73.99416282433693
4000,W 12th Street 81,40.735399211111506,-73.99470125917662
4001,W 44th Street 49,40.755467087858776,-73.98125885221474
4004,W 47th Street 153,40.758497087904544,-73.98267602413023
4005,3rd Avenue 338,40.73988072561528,-73.98303359265199
4006,West Street 139,40.713245346701925,-74.01373914684474
4009,E 31st Street 14,40.74640356632288,-73.9853354766002
4010,Madison Avenue 701,40.765877530746614,-73.9699439138765
4011,W 44th Street 102,40.75706221496978,-73.98540698922913
4012,E 45th Street 2,40.7549221636952,-73.97815400681405
4013,W 79th Street 201,40.78421713648074,-73.98082540246105
4014,4th Avenue 57,40.73025867153527,-73.99065478386413
4015,Lexington Avenue 41,40.74095985326168,-73.98399984292075
4016,W 45th Street 139,40.75739979813911,-73.98394990934108
4017,Broadway 1491,40.7574725600002,-73.9862597292767
4019,Madison Avenue 35,40.74260878644966,-73.98699251441673
4020,6th Avenue 396,40.744348124089115,-73.99199729467544
4021,E 59th Street 63,40.763347990991804,-73.97065191819343
4022,3rd Avenue 2243,40.80240571078271,-73.93675057738861
4023,W 77th Street 50,40.77973732900181,-73.97461224617737
4024,W 44th Street 12,40.75602638582282,-73.98288809538738
4026,W 74th Street 164,40.78007510428017,-73.98119866913062
4027,E 16th Street 14,40.73710421881727,-73.9912932882863
4028,South Street 222,40.710451694024236,-73.99220420141148
4029,W 10th Street 57,40.73434012255566,-73.99604476780239
4030,Broadway 1355,40.752015923206,-73.98748554896714
4031,W 53rd Street 127,40.7624194034111,-73.98040306961552
4033,6th Avenue 384,40.74342821050511,-73.99266454292943
4034,Bleecker Street 160,40.729143198109455,-74.00009586470011
4035,Rivington Street 16,40.721538103985885,-73.991535848982
4036,W 36th Street 157,40.751321625156606,-73.98698517761977
4037,W 27th Street 26,40.74536514740324,-73.99056244459742
4038,W 64th Street 35,40.7717980607403,-73.98147513765628
4039,8th Avenue 2287,40.82608108771976,-73.93979419205691
4040,W 11th Street 355,40.735932933544,-74.00930541945729
4045,Park Avenue 112,40.75388424497538,-73.97664773824852
4047,West Street 385,40.732660749610574,-74.01022083836556
4049,E 49th Street 31,40.75794783403465,-73.97738241175507
4051,West Street 149,40.715418875717155,-74.01321030818636
4052,West Street 185,40.71768210092149,-74.01263702521146
4053,W 126th Street 174,40.80875834376684,-73.94573465448461
4054,6th Avenue 427,40.744551284201876,-73.99211884530538
4055,Broome Street 522,40.72470017597883,-74.0040266218753
4058,Madison Avenue 66,40.744151278368896,-73.98615291242201
4059,Lexington Avenue 886,40.7673133642598,-73.96497867436086
4060,4th Avenue 482,40.746564437352546,-73.98226574870363
4063,E 110th Street 2,40.79620011036032,-73.94776211148645
4064,W 46th Street 59,40.756555371287945,-73.97996150862753
4065,West Street 271,40.72344819332309,-74.01141819338945
4066,West Street 485,40.737693645356174,-74.0097188782283
4067,W 32nd Street 43,40.74770272630343,-73.98624880723214
4068,Cortlandt Street 77,40.71168622678533,-74.0136746593018
4069,South Street 270,40.71080216755385,-73.98931399319846
4070,E 72nd Street 139,40.76989622462587,-73.96078939168724
4071,E 28th Street 14,40.74470907487991,-73.98696833048966
4072,E 27th Street 15,40.74409567346903,-73.98725467367578
4074,Broadway 1142,40.744720332355236,-73.98895069208942
4075,E 28th Street 42,40.74406293867473,-73.98549335135584
4076,Broadway 1510,40.756719439907684,-73.98650827184875
4077,Madison Avenue 374,40.75514366802177,-73.97808046726298
4078,Liberty Street 148,40.71097037095289,-74.01347249303484
4079,W 43rd Street 49,40.75474787341771,-73.98154145792014
4080,W 44th Street 44,40.75547396476639,-73.98152725305131
4082,E 23rd Street 158,40.73963068866755,-73.98470710300249
4086,Broadway 797,40.732628172587944,-73.99148445448445
4087,W 57th Street 120,40.76485519708705,-73.97855575758025
4088,W 47th Street 129,40.75877137361692,-73.98336957503831
4090,W 60th Street 50,40.76881707339801,-73.98205050552494
4091,E 60th Street 18,40.7645342974663,-73.9718572315773
4092,W 45th Street 65,40.755863302688724,-73.98027511205976
4094,W 45th Street 59,40.75596530268803,-73.9805151120156
4095,W 98th Street 307,40.797100237222615,-73.97346453826917
4096,Madison Avenue 780,40.768275467190854,-73.96842537668944
4097,W 58th Street 117,40.76565205658069,-73.97818680707215
4098,W 71st Street 200,40.779081062596966,-73.98524574110525
4099,E 125th Street 80,40.80567370950331,-73.94059945905533
4100,W 14th Street 201,40.73978308375916,-74.0014997441949
4101,Union Square E 2,40.73566933253485,-73.98980657878785
4102,Washington Street 199,40.71348125198212,-74.01242503736076
4103,South Street 6,40.70149118962754,-74.01250009987906
4104,Fulton Street 258,40.71285698064877,-74.0128018995428
4105,Madison Avenue 680,40.76534588191977,-73.97061932643389
4106,W 54th Street 203,40.763818936024144,-73.9818309019301
4108,W 69th Street 140,40.77650002701068,-73.9828259587207
4109,E 14th Street 38,40.73563784468935,-73.99147821982861
4110,Clarkson Street 67,40.7302127968196,-74.0084900449978
4111,Broadway 27,40.706128657642424,-74.01355080826947
4112,W 14th Street 500,40.74251854699458,-74.00900014245079
4113,E 32nd Street 11,40.74713648572566,-73.98486309146983
4114,3rd Avenue 125,40.73434423327461,-73.98669378621113
4115,Warren Street 126,40.7165616482923,-74.01182143133464
4116,7th Avenue 383,40.74977033632675,-73.99164321092573
4117,W 23rd Street 565,40.74913177265093,-74.0074530383846
4118,W 35th Street 266,40.751811545234894,-73.99047098280077
4119,Thompson Street 228,40.729145434199275,-73.99935829861776
4120,W 43rd Street 206,40.75743460480484,-73.98829341827347
4121,E 39th Street 9,40.75141459944745,-73.98142895718183
4122,West Street 396,40.73393419882663,-74.00995152325831
4123,Hudson Street 609,40.737174506220995,-74.00573306721917
4124,5th Avenue 12,40.73333443657083,-73.9960877538762
4125,W 45th Street 24,40.756481697308544,-73.98197288820792
4126,Union Square E 18,40.736266873772145,-73.98952674883539
4127,W 47th Street 106,40.75895434066388,-73.9840888740162
4128,E 26th Street 153,40.74118066550318,-73.98223038654054
4129,E 12th Street 228,40.731739462834284,-73.98692262622126
4130,W 26th Street 29,40.74478290837435,-73.99070007248119
4131,W 33rd Street 3,40.749388347494225,-73.98827137781028
4132,W 34th Street 6,40.74984998486069,-73.98770850768015
4133,Madison Avenue 161,40.74695797827828,-73.9837767079988
4134,W 155th Street 464,40.8299907924563,-73.9392116358385
4135,W 59th Street 301,40.76851253197247,-73.98306222744608
4136,W 45th Street 40,40.75620969730668,-73.98133288809018
4137,W 45th Street 132,40.75740272817031,-73.98421042750226
4138,West Street 206,40.718824924313125,-74.012246782228
4139,W 42nd Street 560,40.75969542573274,-73.99580503438392
4140,3rd Avenue 2103,40.79798329365199,-73.9400347002391
4141,W 54th Street 101,40.76346949815544,-73.98097360049867
4143,W 31st Street 8,40.74728126701845,-73.98738738118723
4145,Mulberry Street 84,40.71677655479757,-73.9989431565398
4146,Clinton Street 78,40.71913717404538,-73.98535212251532
4149,8th Avenue 229,40.744430172842364,-73.99958224505625
4153,W 34th Street 33,40.74941762076916,-73.9864402249003
4154,3rd Avenue 136,40.733988943100975,-73.98725821322385
4155,3rd Avenue 403,40.742572937956204,-73.98076368950862
4157,1st Avenue 1444,40.770071392353174,-73.95447598386879
4161,3rd Avenue 1888,40.79080856533657,-73.94548337391434
4164,3rd Avenue 2028,40.79535803124474,-73.94218214316001
4167,E 14th Street 48,40.735720130404204,-73.99167021986386
4168,3rd Avenue 482,40.74490499036118,-73.97926672684463
4169,W 145th Street 551,40.82451509421634,-73.94568878257176
4170,Bowery Street 32,40.716697453820736,-73.99616808973214
4172,Broadway 1402,40.7533050313473,-73.9871761617576
4175,Bleecker Street 152,40.728592029354736,-73.99905857814866
4178,2nd Avenue 126,40.72857594139038,-73.98803631507718
4180,1st Avenue 1359,40.76974919143404,-73.95496666025237
4181,8th Avenue 304,40.74692712790467,-73.9974272996399
4183,E 14th Street 46,40.735703673261234,-73.99163181985682
4190,W 42nd Street 223,40.756225895801606,-73.98710700443844
4192,Carmine Street 21,40.730403465480784,-74.00379760008786
4193,Grand Street 196,40.71971398647367,-73.99687943800791
4195,8th Avenue 129,40.74178349037024,-74.00155203514998
4197,E 26th Street 113,40.74222115321989,-73.98469453600818
4198,William Street 100,40.70816473452583,-74.00811291399826
4199,Clinton Street 60,40.720327346001866,-73.98476269567995
4200,Clinton Street 80,40.719265174045724,-73.98528812240828
4201,2nd Avenue 2004,40.78924646237485,-73.94335860537761
4202,W 125th Street 361,40.81058572737468,-73.9519306563427
4204,2nd Avenue 2033,40.78973065533014,-73.94328790549832
4211,8th Avenue 899,40.764543875321195,-73.98474520801733
4213,3rd Avenue 100,40.73254386927827,-73.9883503608285
4215,Stanton Street 178,40.72062100581116,-73.98426989934588
4216,Houston Street W 124,40.72796372121675,-74.00057168327983
4217,W 135th Street 36,40.81355746868251,-73.93975808091982
4218,Cedar Street 43,40.70815624840537,-74.00902814297955
4219,Broadway 309,40.71610598509571,-74.00505942931994
4220,W 125th Street 117,40.808805641648675,-73.94775129475032
4223,3rd Avenue 1503,40.7776888858951,-73.95481752428235
4226,Grand Street 380,40.71686494572396,-73.98790942884425
4228,Broadway 1328,40.75000670610297,-73.9877608786305
4230,8th Avenue 189,40.74331386773779,-74.00034576988764
4231,Delancey Street 108,40.71922581966538,-73.98868207014183
4233,7th Avenue 2226,40.81665077616637,-73.942872301379
4236,E 14th Street 122,40.73375737878315,-73.987563222531
4238,W 20th Street 28,40.740697312109276,-73.99299244304008
4239,1st Avenue 2060,40.789982341707116,-73.93972592618684
4241,E 125th Street 117,40.804971516887186,-73.93861523503354
4242,W 59th Street 313,40.76838113803399,-73.98270356083589
4243,3rd Avenue 2080,40.7961307814057,-73.94163749091908
4245,Norfolk Street 152,40.721637969426055,-73.98598268505911
4246,A Avenue 235,40.73116231732512,-73.98044321363768
4248,Bowery Street 331,40.72686738119717,-73.99182522330551
4254,7th Avenue 368,40.74912395000163,-73.99242275047706
4260,3rd Avenue 797,40.75603768755709,-73.97088746612621
4265,E 4th Street 35,40.72868926245407,-73.9936067654109
4266,Catherine Street 76,40.710680912645635,-73.99646875410502
4267,William Street 15,40.70623689387034,-74.0097926176713
4268,E 86th Street 158,40.77924997542727,-73.9551197960056
4274,Houston Street E 287,40.72197277447718,-73.98465045406223
4275,Houston Street E 129,40.72398847356839,-73.99092889287222
4277,Essex Street 134,40.72120839276867,-73.9871616323958
4279,Rutgers Street 39,40.712619483243714,-73.98992599651027
4280,2nd Avenue 2035,40.78968388609972,-73.94331990542543
4281,A Avenue 103,40.72625141990506,-73.98395317324562
4282,E 125th Street 167,40.80430500508318,-73.93704317613253
4283,3rd Avenue 699,40.75173824324003,-73.97395199801359
4284,Grand Street 320,40.71789770653198,-73.99133541576803
4285,W 145th Street 270,40.82202566403513,-73.93998668488999
4287,Grand Street 387,40.71688318760554,-73.98828463782846
4289,W 116th Street 11,40.801956916446784,-73.94938209693797
4290,Suffolk Street 171,40.7215601479507,-73.98516554237979
4292,Mulberry Street 164,40.7205155912677,-73.9969013249597
4293,W 59th Street 306,40.76837898317128,-73.98297010582985
4294,8th Avenue 336,40.74750925568075,-73.99702163768251
4296,3rd Avenue 1703,40.78509118260175,-73.9493898974433
4298,W 99th Street 103,40.795284288962016,-73.96709835431423
4299,Union Square E 30,40.735872207105245,-73.98972941585087
4302,W 23rd Street 111,40.743947788048764,-73.99487812195393
4303,D Avenue 48,40.72206577541694,-73.97762579396736
4304,Houston Street E 141,40.72365475926578,-73.98987174985292
4305,Hamilton Street 5,40.711416275233965,-73.99437547631652
4307,3rd Avenue 1772,40.78668333152171,-73.94849820983143
4308,1st Avenue 103,40.72729932374486,-73.98602196844054
4309,W 135th Street 58,40.81325363710148,-73.93902443868117
4311,8th Avenue 555,40.75453479866841,-73.9920956751837
4313,W 143rd Street 308,40.82227654023218,-73.94468251853752
4314,8th Avenue 2363,40.8266156069188,-73.93937147721539
4316,8th Avenue 289,40.746504094046514,-73.99802297655539
4320,2nd Avenue 2287,40.79810898338121,-73.93716114085404
4322,8th Avenue 490,40.75256461430731,-73.99327844153024
4324,Broome Street 236,40.71824395624372,-73.98908452580885
4325,3rd Avenue 1894,40.790642747156106,-73.94560119184352
4327,Chatham Street 5,40.71262970822848,-74.00498817789668
4328,Bowery Street 16,40.71554430553387,-73.99695390238465
4332,3rd Avenue 1334,40.77296857468679,-73.95869551348291
4333,Broadway 1560,40.75894968887394,-73.98487651328948
4336,W 102nd Street 184,40.79841566388526,-73.96896516186392
4337,3rd Avenue 249,40.7375867518061,-73.98439721494094
4340,8th Avenue 629,40.75639423936845,-73.99073619874412
4341,Monroe Street 153,40.71289599234473,-73.98531359254167
4342,W 135th Street 60,40.813226016048674,-73.93895774393219
4343,E 112th Street 307,40.79388236297482,-73.93797803164892
4344,Broadway 1447,40.75461161158278,-73.98702924896395
4345,Sullivan Street 140,40.72792299119941,-74.00153712800689
4347,C Avenue 110,40.72501196653155,-73.97856706625527
4348,3rd Avenue 906,40.75883875553294,-73.96908231690692
4349,2nd Avenue 1519,40.77285457237357,-73.95586421855256
4351,8th Avenue 551,40.75462307452988,-73.99203829601377
4352,Madison Avenue 1490,40.790712954963354,-73.95181340863367
4356,Broadway 1251,40.74858719155793,-73.98860091058422
4357,Forsyth Street 12,40.71555902211532,-73.9944096225765
4358,Broadway 141,40.709467701549904,-74.01075181979529
4359,Clinton Street 154,40.71709241903065,-73.98646004331052
4360,E 116th Street 408,40.795578325055345,-73.93440266506423
4362,Spring Street 24,40.72182656798077,-73.99489030126755
4365,8th Avenue 2285,40.8261022641902,-73.93978101561935
4367,Delancey Street 178,40.718411868753776,-73.98570824139406
4369,1st Avenue 365,40.736377958584775,-73.97944874943074
4370,B Avenue 93,40.72546154489862,-73.98120761385448
4371,5th Avenue 1364,40.78310456492396,-73.95954744526772
4374,3rd Avenue 348,40.74075311100645,-73.98237869433022
4376,W 135th Street 266,40.815683433366544,-73.9447437424052
4378,W 23rd Street 172,40.743120807683745,-73.99309617557259
4380,7th Avenue 515,40.753122156953005,-73.98914252204345
4381,W 125th Street 77,40.80675108886808,-73.94291137558201
4383,Grand Street 310,40.71773770653313,-73.99076398725
4384,Madison Avenue 1716,40.798719925381576,-73.94602244277408
4386,Park Row 31,40.71222254680913,-74.00652161953727
4389,Bowery Street 214,40.7228437350211,-73.99333713556676
4392,W 145th Street 258,40.822165300399746,-73.94033383646331
4395,W 116th Street 132,40.80280289617466,-73.95155323720321
4401,W 99th Street 105,40.79524275324803,-73.96699853290309
4404,W 42nd Street 260,40.75612250786067,-73.98710524322385
4409,Clinton Street 190,40.71636458652029,-73.9867993366551
4410,6th Avenue 683,40.75360049449714,-73.985433142134
4411,5th Avenue 1291,40.780778894008144,-73.96094148549827
4413,W 143rd Street 306,40.82228028459312,-73.94469151102032
4414,1st Avenue 2097,40.79080948379099,-73.93941126651742
4415,E 116th Street 125,40.799213886965696,-73.94271267003201
4417,3rd Avenue 993,40.762214943735195,-73.96633473070153
4418,E 4th Street 33,40.72862235336361,-73.99347294726165
4419,W 125th Street 64,40.806862187721805,-73.9434036882948
4420,E 114th Street 349,40.79560279399729,-73.93878977101231
4421,Madison Avenue 1538,40.792940586515655,-73.95020467950444
4423,Rivington Street 159,40.7196994240207,-73.98586653861538
4425,Park Row 21,40.71229639296353,-74.00619546567319
4426,3rd Avenue 2172,40.79970144429258,-73.9390143018007
4428,3rd Avenue 1498,40.777956290478635,-73.95490012319682
4432,W 116th Street 60,40.80116413848544,-73.94765860600242
4435,8th Avenue 409,40.750288668123524,-73.99519838740723
4439,8th Avenue 605,40.75591549789996,-73.99108281833253
4442,W 82nd Street 251,40.7860095525506,-73.97903015744473
4443,W 116th Street 115,40.80308012268501,-73.95194185702134
4444,2nd Avenue 655,40.74594809505354,-73.97553207023287
4446,Fulton Street 144,40.71118937190359,-74.00881529150621
4447,8th Avenue 2167,40.82467415566459,-73.94073830955213
4448,W 116th Street 236,40.803989154682895,-73.95442445389033
4449,Grand Street 412,40.716358101446346,-73.98617102299742
4453,Exchange Place 40,40.70710520173458,-74.01210113849864
4454,8th Avenue 2135,40.823690871589825,-73.94151582271616
4455,Essex Street 133,40.72127960720448,-73.98725322480622
4456,Bleecker Street 157,40.72929680188036,-74.00018413522399
4457,Rivington Street 125,40.72016450407795,-73.98739265554077
4459,Bowery Street 23,40.71528342777557,-73.99698529781637
4460,Monroe Street 158,40.712785007654475,-73.98558840746792
4462,2nd Avenue 1196,40.76265728155042,-73.96296803968946
4463,2nd Avenue 845,40.75263835121321,-73.97054952339236
4464,2nd Avenue 2074,40.79114447397944,-73.94200318199998
4465,10th Avenue 745,40.76495605550444,-73.99181281846359
4468,3rd Avenue 957,40.760865901807755,-73.96728268544504
4471,Broadway 160,40.70989594314049,-74.01009192102492
4472,Rivington Street 118,40.72011321020497,-73.98694448733177
4473,Broadway 203,40.71112774741529,-74.00933064382222
4474,W 42nd Street 505,40.76047974092154,-73.9973969652748
4475,E 14th Street 136,40.73404726113798,-73.9882154579678
4476,Nassau Street 116,40.71153477269177,-74.0064520954603
4477,6th Avenue 407,40.74403320915312,-73.99249870483382
4480,1st Avenue 1556,40.774804255355576,-73.9510217134484
4481,3rd Avenue 112,40.733499250034505,-73.98765159845894
4483,Broadway 320,40.71667218455651,-74.00429971140882
4485,Cannon Street 114,40.719793834719134,-73.97824884706439
4490,1st Avenue 1499,40.77238671301212,-73.95318698399998
4491,A Avenue 51,40.72436791744838,-73.98531783395977
4494,Willett Street 58,40.71802929449595,-73.98215740514362
4495,Bowery Street 15,40.715530894443184,-73.99683169762568
4496,Chambers Street 51,40.71357666394854,-74.00380010439063
4497,E 86th Street 210,40.77834837874575,-73.95288515172423
4498,Catherine Street 64,40.71129524750254,-73.99666303852362
4499,Irving Place 2,40.734991837735535,-73.98836825609966
4500,5th Avenue 1423,40.78477875599723,-73.95808714230066
4503,Broadway 1535,40.75857882464941,-73.98539937329447
4504,Bowery Street 50,40.716019260274805,-73.99663260532863
4505,Broadway 501,40.72312572276948,-73.99916115477039
4507,W 44th Street 115,40.756966842495515,-73.98492735563879
4508,W 44th Street 19,40.755984982592054,-73.98253464147203
4509,Broadway 1239,40.74737068294549,-73.98869119683538
4514,Broadway 1410,40.753001873451396,-73.98727721491055
4516,Nassau Street 154,40.712433588979664,-74.0056454095626
4519,E 14th Street 116,40.734879277689316,-73.98994647571216
4521,Broadway 1482,40.756346420700204,-73.98679281407283
4525,W 41st Street 110,40.75469008343179,-73.98563453227064
4526,W 48th Street 142,40.75910268233489,-73.98244925544309
4527,Broadway 1516,40.75783049889403,-73.98567763916904
4529,Broadway 1221,40.746398592148736,-73.98885586229851
4530,Liberty Street 37,40.70919929335132,-74.00943148548137
4531,W 23rd Street 55,40.742245133088666,-73.99072012313533
4532,E 86th Street 162,40.77932089434668,-73.95529103927899
4533,W 42nd Street 238,40.75613703997084,-73.98714016066124
4534,3rd Avenue 2138,40.79823750268297,-73.94011185460859
4535,Broadway 1430,40.75374258997847,-73.98703359781412
4537,W 48th Street 159,40.75897010886849,-73.98186494241399
4538,W 14th Street 107,40.7386186632254,-73.99850042478275
4539,W 46th Street 210,40.759294515819604,-73.98682083658171
4540,Suffolk Street 49,40.717213143324855,-73.98744234972712
4541,Broadway 1545,40.75824198254658,-73.98563516223787
4542,Madison Avenue 61,40.74424119213179,-73.98581885214763
4543,W 35th Street 65,40.74959438592353,-73.98465388280106
4544,Broadway 1555,40.75919431102989,-73.9849761186727
4545,3rd Avenue 2184,40.80056132842263,-73.93840371283915
4546,8th Avenue 265,40.74595845553113,-73.99844479470437
4547,W 23rd Street 305,40.74631805586753,-74.00058223146289
4548,Grand Street 255,40.718408016910715,-73.99325908366939
4550,W 125th Street 207,40.81017716441345,-73.95095560820975
4551,W 42nd Street 254,40.756126471163434,-73.98711476616133
4552,6th Avenue 492,40.74714039383657,-73.98995964641014
4553,Broadway 1331,40.75137635081668,-73.98736491187985
4554,W 44th Street 139,40.75664463560116,-73.98414611439578
4555,W 125th Street 209,40.810152598757064,-73.95089871933168
4557,Irving Place 5,40.7349068289081,-73.98858107716748
4558,E 14th Street 214,40.733337536287635,-73.98663667368443
4559,Clinton Street 180,40.715963941358204,-73.9869348208696
4560,3rd Avenue 443,40.74373273437808,-73.9798901296381
4561,E 14th Street 58,40.735192422636764,-73.99054673957892
4562,Broadway 1189,40.746077811585316,-73.98891700213146
4563,2nd Avenue 35,40.72483442677597,-73.9907639477582
4564,Broadway 1396,40.75353239976922,-73.9871003718929
4565,7th Avenue 2229,40.81656537387978,-73.94266359231307
4566,E 58th Street 155,40.76166491918401,-73.96848634848976
4567,W 42nd Street 234,40.756139682172694,-73.98714650928623
4569,Bowery Street 235,40.72311246066048,-73.99311918486075
4570,W 44th Street 238,40.75774588759592,-73.98703648201992
4571,Delancey Street 142,40.718831484806884,-73.98715786321429
4572,6th Avenue 501,40.74810627069338,-73.98949100270484
4573,W 48th Street 224,40.75990311034926,-73.9844319450444
4574,Wall Street 60,40.706039359473415,-74.00797665185652
4575,W 42nd Street 213,40.75623250130615,-73.98712287599525
4576,Madison Avenue 51,40.74331284329634,-73.98651048446014
4577,W 34th Street 319,40.75292806700529,-73.9949569899479
4578,W 39th Street 115,40.75421416570505,-73.98824060018812
4581,Broadway 1419,40.7541622520052,-73.98716850819352
4582,Broadway 1684,40.76292106392586,-73.98312299414692
4584,8th Avenue 312,40.747380264886914,-73.99711827371317
4585,Broadway 1520,40.7577024988931,-73.9857854288443
4586,E 42nd Street 132,40.75223733770328,-73.97775655082039
4587,Lexington Avenue 379,40.751524947350134,-73.97621829204355
4588,W 42nd Street 214,40.756152893181955,-73.98717825241113
4589,W 65th Street 114,40.77296977756672,-73.98262299975515
4590,Lexington Avenue 1714,40.793109901180394,-73.94572782464697
4591,6th Avenue 760,40.75609821429362,-73.98331788420708
4592,W 145th Street 260,40.8221420276723,-73.94027597786776
4593,E 14th Street 143,40.73426709179265,-73.98847583604166
4594,Broadway 1564,40.75882168887299,-73.98496409243737
4595,E 58th Street 146,40.76134436080689,-73.96797381137165
4596,Broad Street 25,40.70724796895506,-74.0107554872421
4599,Bowery Street 199,40.72184181110509,-73.99360918498861
4600,E 57th Street 207,40.76003383994137,-73.96651120824446
4601,W 48th Street 137,40.75924474622924,-73.98254960164094
4602,Madison Avenue 623,40.76337880494731,-73.97178556271048
4603,W 39th Street 104,40.7531291045792,-73.98577877394698
4604,E 58th Street 160,40.76172068080944,-73.96886085153437
4605,3rd Avenue 964,40.76070565365728,-73.96768175875184
4606,E 125th Street 112,40.80481479421583,-73.9384884093426
4607,Nassau Street 140,40.71201929646533,-74.00587443607512
4609,W 42nd Street 209,40.75623514350797,-73.98712922461799
4612,Bowery Street 165,40.720400100187014,-73.99419069192282
4613,W 66th Street 69,40.772813177345576,-73.97970771692697
