,Unnamed: 0.1,Unnamed: 0.1.1,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name,census_match_full,census_match_1,census_match_1p,first_name,census_match_full_2,census_match_2,census_match_2p,addresses,Coordinates,Lat,Lon
1000,7,1507,,1925.0,Philips,870.0,,Fischer Foods Co.,247 W 42 St.,,New York,New York,247,W,42,St.,,,,,,Fischer,"Counter({'New York': 0.68, 'Austria': 0.63, 'Germany': 0.37, 'Other': 0.33, 'Russia': 0.32, 'England': 0.25, 'Missouri': 0.21, 'Hungary': 0.18, 'Denmark': 0.18, 'Pennsylvania': 0.17, 'Romania': 0.16, 'Scotland': 0.16, 'Canada': 0.15, 'Virginia': 0.13, 'New Jersey': 0.12, 'Maryland': 0.11, 'Bohemia': 0.1, 'Ireland': 0.04, 'Maine': 0.02, 'Switzerland': 0.02, 'Italy': 0.01})",New York,0.68,Foods,,,,W 42 St. 247,"(nan, nan)",,
1001,8,1508,,1925.0,Philips,870.0,,Fischer N. L.,10 W 18 St.,,New York,New York,10,W,18,St.,,,,,,Fischer,"Counter({'New York': 0.68, 'Austria': 0.63, 'Germany': 0.37, 'Other': 0.33, 'Russia': 0.32, 'England': 0.25, 'Missouri': 0.21, 'Hungary': 0.18, 'Denmark': 0.18, 'Pennsylvania': 0.17, 'Romania': 0.16, 'Scotland': 0.16, 'Canada': 0.15, 'Virginia': 0.13, 'New Jersey': 0.12, 'Maryland': 0.11, 'Bohemia': 0.1, 'Ireland': 0.04, 'Maine': 0.02, 'Switzerland': 0.02, 'Italy': 0.01})",New York,0.68,N.,,,,W 18 St. 10,"(nan, nan)",,
1002,207,9707,491,1910,Trow,826.0,Restaurant,Childs Co,10 W 18 St.  ,Manhattan,New York,New York,10,W,18,St.,,,10 W 18 St.  ,,,Childs,"Counter({'Pennsylvania': 0.39, 'New York': 0.34, 'Austria': 0.32, 'Scotland': 0.27, 'Illinois': 0.26, 'Massachusetts': 0.25, 'Virginia': 0.25, 'New Jersey': 0.22, 'Ohio': 0.14, 'Florida': 0.13, 'US': 0.12, 'Germany': 0.11, 'Switzerland': 0.1, 'Ireland': 0.07, 'England': 0.06, 'Connecticut': 0.06, 'Wales': 0.03})",Pennsylvania,0.39,Co,,,,W 18 St. 10,"(nan, nan)",,
1003,391,6891,,1930.0,Philips,880.0,,Fischer N. L. ,10 W 18 St.,,,,10,W,18,St.,,,,,,Fischer,"Counter({'New York': 0.68, 'Austria': 0.63, 'Germany': 0.37, 'Other': 0.33, 'Russia': 0.32, 'England': 0.25, 'Missouri': 0.21, 'Hungary': 0.18, 'Denmark': 0.18, 'Pennsylvania': 0.17, 'Romania': 0.16, 'Scotland': 0.16, 'Canada': 0.15, 'Virginia': 0.13, 'New Jersey': 0.12, 'Maryland': 0.11, 'Bohemia': 0.1, 'Ireland': 0.04, 'Maine': 0.02, 'Switzerland': 0.02, 'Italy': 0.01})",New York,0.68,N.,,,,W 18 St. 10,"(nan, nan)",,
1004,9,1509,,1925.0,Philips,870.0,,Fischer P.,12 W 45 St.,,New York,New York,12,W,45,St.,,,,,,Fischer,"Counter({'New York': 0.68, 'Austria': 0.63, 'Germany': 0.37, 'Other': 0.33, 'Russia': 0.32, 'England': 0.25, 'Missouri': 0.21, 'Hungary': 0.18, 'Denmark': 0.18, 'Pennsylvania': 0.17, 'Romania': 0.16, 'Scotland': 0.16, 'Canada': 0.15, 'Virginia': 0.13, 'New Jersey': 0.12, 'Maryland': 0.11, 'Bohemia': 0.1, 'Ireland': 0.04, 'Maine': 0.02, 'Switzerland': 0.02, 'Italy': 0.01})",New York,0.68,P.,,,,W 45 St. 12,"(nan, nan)",,
1005,291,1791,,1925.0,Philips,871.0,,La Maisonnette,12 W 45 St.,,New York,New York,12,W,45,St.,,,,,,La,,,,Maisonnette,,,,W 45 St. 12,"(nan, nan)",,
1006,392,6892,,1930.0,Philips,880.0,,Fischer P.,12 W 45 St.,,,,12,W,45,St.,,,,,,Fischer,"Counter({'New York': 0.68, 'Austria': 0.63, 'Germany': 0.37, 'Other': 0.33, 'Russia': 0.32, 'England': 0.25, 'Missouri': 0.21, 'Hungary': 0.18, 'Denmark': 0.18, 'Pennsylvania': 0.17, 'Romania': 0.16, 'Scotland': 0.16, 'Canada': 0.15, 'Virginia': 0.13, 'New Jersey': 0.12, 'Maryland': 0.11, 'Bohemia': 0.1, 'Ireland': 0.04, 'Maine': 0.02, 'Switzerland': 0.02, 'Italy': 0.01})",New York,0.68,P.,,,,W 45 St. 12,"(nan, nan)",,
1007,19,1519,,1925.0,Philips,870.0,,Fleming's Tea Room,54 W 39 St.,,New York,New York,54,W,39,St.,,,,,,Fleming's,,,,Tea,,,,W 39 St. 54,"(nan, nan)",,
1008,403,6903,,1930.0,Philips,880.0,,Fleming's Tea Room,54 W 39 St.,,,,54,W,39,St.,,,,,,Fleming's,,,,Tea,,,,W 39 St. 54,"(nan, nan)",,
1009,20,1520,,1925.0,Philips,870.0,,Fleur De Lis,6 E 30 St.,,New York,New York,6,E,30,St.,,,,,,Fleur,Counter({'France': 1.0}),France,1.0,De,,,,E 30 St. 6,"(nan, nan)",,
1010,404,6904,,1930.0,Philips,880.0,,Fleur De Lis,6 E 30 St.,,,,6,E,30,St.,,,,,,Fleur,Counter({'France': 1.0}),France,1.0,De,,,,E 30 St. 6,"(nan, nan)",,
1011,23,1523,,1925.0,Philips,870.0,,Foodplus Lunch Corp.,110 W 40 St.,,New York,New York,110,W,40,St.,,,,,,Foodplus,,,,Lunch,"Counter({'New York': 0.8, 'Austria': 0.5})",New York,0.8,W 40 St. 110,"(nan, nan)",,
1012,407,6907,,1930.0,Philips,880.0,,Foodplus Lunch Corp.,110 W 40 St.,,,,110,W,40,St.,,,,,,Foodplus,,,,Lunch,"Counter({'New York': 0.8, 'Austria': 0.5})",New York,0.8,W 40 St. 110,"(nan, nan)",,
1013,26,1526,,1925.0,Philips,870.0,,Forster Geo.,36 W 48 St.,,New York,New York,36,W,48,St.,,,,,,Forster,"Counter({'Germany': 0.7, 'Austria': 0.61, 'Hungary': 0.46, 'South Carolina': 0.43, 'Virginia': 0.32, 'New York': 0.19, 'Russia': 0.12, 'Ireland': 0.07, 'England': 0.06, 'Switzerland': 0.04, 'New Jersey': 0.04, 'Boston': 0.02})",Germany,0.7,Geo.,,,,W 48 St. 36,"(nan, nan)",,
1014,410,6910,,1930.0,Philips,880.0,,Forster Geo.,36 W 48 St.,,,,36,W,48,St.,,,,,,Forster,"Counter({'Germany': 0.7, 'Austria': 0.61, 'Hungary': 0.46, 'South Carolina': 0.43, 'Virginia': 0.32, 'New York': 0.19, 'Russia': 0.12, 'Ireland': 0.07, 'England': 0.06, 'Switzerland': 0.04, 'New Jersey': 0.04, 'Boston': 0.02})",Germany,0.7,Geo.,,,,W 48 St. 36,"(nan, nan)",,
1015,32,1532,,1925.0,Philips,870.0,,Frank's Restaurant,431 W 14 St.,,New York,New York,431,W,14,St.,,,,,,Frank's,,,,Restaurant,,,,W 14 St. 431,"(nan, nan)",,
1016,416,6916,,1930.0,Philips,880.0,,Frank's Restaurant,431 W 14 St.,,,,431,W,14,St.,,,,,,Frank's,,,,Restaurant,,,,W 14 St. 431,"(nan, nan)",,
1017,40,1540,,1925.0,Philips,870.0,,Fuchs M. O.,157 E 121 St.,,New York,New York,157,E,121,St.,,,,,,Fuchs,"Counter({'Hungary': 0.88, 'Russia': 0.72, 'Switzerland': 0.68, 'Austria': 0.37, 'Germany': 0.25, 'New Jersey': 0.22, 'England': 0.19, 'France': 0.12, 'Turkey': 0.1, 'Romania': 0.06, 'Pennsylvania': 0.06, 'New York': 0.05, 'Poland': 0.05})",Hungary,0.88,M.,,,,E 121 St. 157,"(nan, nan)",,
1018,43,1543,,1925.0,Philips,870.0,,G. H. R. Inc,46 W 22 St.,,New York,New York,46,W,22,St.,,,,,,G.,,,,H.,,,,W 22 St. 46,"(nan, nan)",,
1019,443,2443,,1920.0,Phillip's,1182.0,,Albers L.,46 W 22 St.,,New York,New York,46,W,22,St.,,,,,,Albers,"Counter({'New York': 0.89, 'Germany': 0.87})",New York,0.89,L.,,,,W 22 St. 46,"(nan, nan)",,
1020,297,14797,,1925.0,Philips,874.0,,Shapiro & Shwartzbach,46 W 22 St.,,New York,New York,46,W,22,St.,,,,,,Shapiro,"Counter({'Russia': 0.81, 'Austria': 0.7, 'Poland': 0.58, 'Romania': 0.5, 'Scotland': 0.5, 'Pennsylvania': 0.34, 'New York': 0.33, 'Egypt': 0.2, 'Germany': 0.19, 'Hungary': 0.17, 'Other': 0.1, 'Australia': 0.08, 'Italy': 0.04, 'England': 0.04})",Russia,0.81,&,,,,W 22 St. 46,"(nan, nan)",,
1021,44,1544,,1925.0,Philips,870.0,,G. & F. Lunch,68 W 13 St.,,New York,New York,68,W,13,St.,,,,,,G.,,,,&,,,,W 13 St. 68,"(nan, nan)",,
1022,45,1545,,1925.0,Philips,870.0,,Gambrinus C.,251 E 125 St.,,New York,New York,251,E,125,St.,,,,,,Gambrinus,,,,C.,,,,E 125 St. 251,"(nan, nan)",,
1023,50,1550,,1925.0,Philips,870.0,,Garden Buffet Lunch,206 W 23 St.,,New York,New York,206,W,23,St.,,,,,,Garden,"Counter({'Russia': 0.59, 'Maryland': 0.42, 'England': 0.32, 'New York': 0.31, 'Georgia': 0.24, 'Italy': 0.2, 'Austria': 0.17, 'Ireland': 0.12, 'Scotland': 0.1})",Russia,0.59,Buffet,,,,W 23 St. 206,"(nan, nan)",,
1024,53,1553,,1925.0,Philips,870.0,,Gartner's Tea Room,19 E 53 St.,,New York,New York,19,E,53,St.,,,,,,Gartner's,,,,Tea,,,,E 53 St. 19,"(nan, nan)",,
1025,58,1558,,1925.0,Philips,870.0,,Gees Restaurant,404 W 14 St.,,New York,New York,404,W,14,St.,,,,,,Gees,Counter({'Russia': 1.0}),Russia,1.0,Restaurant,,,,W 14 St. 404,"(nan, nan)",,
1026,280,280,1064,1910,Trow,826.0,Restaurant,Gee George W. ,404 W 14 St.  ,Manhattan,New York,New York,404,W,14,St.,,,404 W 14 St.  ,,,Gee,"Counter({'Virginia': 0.69, 'China': 0.54, 'Germany': 0.53, 'New York': 0.49, 'England': 0.15, 'Russia': 0.08})",Virginia,0.69,George,,,,W 14 St. 404,"(nan, nan)",,
1027,61,1561,,1925.0,Philips,870.0,,Gem Fountain Corp,313 W 15 St.,,New York,New York,313,W,15,St.,,,,,,Gem,,,,Fountain,"Counter({'New York': 0.67, 'West Indies': 0.52, 'Scotland': 0.42, 'Canada': 0.21})",New York,0.67,W 15 St. 313,"(nan, nan)",,
1028,62,1562,,1925.0,Philips,870.0,,Geneva Restaurant,236 W 43 St.,,New York,New York,236,W,43,St.,,,,,,Geneva,"Counter({'New York': 0.81, 'Italy': 0.7})",New York,0.81,Restaurant,,,,W 43 St. 236,"(nan, nan)",,
1029,261,2761,,1920.0,Phillip's,1184.0,,Geneva Restaurant,236 W 43 St.,,New York,New York,236,W,43,St.,,,,,,Geneva,"Counter({'New York': 0.81, 'Italy': 0.7})",New York,0.81,Restaurant,,,,W 43 St. 236,"(nan, nan)",,
1030,63,1563,,1925.0,Philips,870.0,,Genie,236 W 52 St.,,New York,New York,236,W,52,St.,,,,,,Genie,,,,,,,,W 52 St. 236,"(nan, nan)",,
1031,64,1564,,1925.0,Philips,870.0,,Genoa Restaurant,267 W 39 St.,,New York,New York,267,W,39,St.,,,,,,Genoa,Counter({'Italy': 1.0}),Italy,1.0,Restaurant,,,,W 39 St. 267,"(nan, nan)",,
1032,68,1568,,1925.0,Philips,870.0,,Gerdwagen A.,2 E 30 St.,,New York,New York,2,E,30,St.,,,,,,Gerdwagen,,,,A.,,,,E 30 St. 2,"(nan, nan)",,
1033,73,1573,,1925.0,Philips,870.0,,Giardino Di Napoli,203 E 116 St.,,New York,New York,203,E,116,St.,,,,,,Giardino,Counter({'Italy': 1.0}),Italy,1.0,Di,,,,E 116 St. 203,"(nan, nan)",,
1034,74,1574,,1925.0,Philips,870.0,,Gidoney D.,306 E 14 St.,,New York,New York,306,E,14,St.,,,,,,Gidoney,,,,D.,,,,E 14 St. 306,"(nan, nan)",,
1035,76,1576,,1925.0,Philips,870.0,,Giolito C.,242 W 52 St.,,New York,New York,242,W,52,St.,,,,,,Giolito,Counter({'Italy': 1.0}),Italy,1.0,C.,,,,W 52 St. 242,"(nan, nan)",,
1036,79,1579,,1925.0,Philips,870.0,,Glantz O.,104 W 45 St.,,New York,New York,104,W,45,St.,,,,,,Glantz,"Counter({'Russia': 0.77, 'New York': 0.65, 'Romania': 0.59, 'Austria': 0.42, 'Hungary': 0.36})",Russia,0.77,O.,,,,W 45 St. 104,"(nan, nan)",,
1037,278,2778,,1920.0,Phillip's,1184.0,,Glantz O.,104 W 45 St.,,New York,New York,104,W,45,St.,,,,,,Glantz,"Counter({'Russia': 0.77, 'New York': 0.65, 'Romania': 0.59, 'Austria': 0.42, 'Hungary': 0.36})",Russia,0.77,O.,,,,W 45 St. 104,"(nan, nan)",,
1038,83,1583,,1925.0,Philips,870.0,,Globe Cafeteria,121 E 23 St.,,New York,New York,121,E,23,St.,,,,,,Globe,,,,Cafeteria,,,,E 23 St. 121,"(nan, nan)",,
1039,302,2802,,1920.0,Phillip's,1185.0,,Granick Bros. & Kaminsky,121 E 23 St.,,New York,New York,121,E,23,St.,,,,,,Granick,Counter({'Russia': 1.0}),Russia,1.0,Bros.,,,,E 23 St. 121,"(nan, nan)",,
1040,84,1584,,1925.0,Philips,870.0,,Globe Lunch,46 E 59 St.,,New York,New York,46,E,59,St.,,,,,,Globe,,,,Lunch,"Counter({'New York': 0.8, 'Austria': 0.5})",New York,0.8,E 59 St. 46,"(nan, nan)",,
1041,86,1586,,1925.0,Philips,870.0,,Goglio B.,256 W 52 St.,,New York,New York,256,W,52,St.,,,,,,Goglio,Counter({'Italy': 1.0}),Italy,1.0,B.,,,,W 52 St. 256,"(nan, nan)",,
1042,88,1588,,1925.0,Philips,870.0,,Goldberg I.,26 W 20 St.,,New York,New York,26,W,20,St.,,,,,,Goldberg,"Counter({'Hungary': 0.89, 'Russia': 0.78, 'Romania': 0.69, 'Austria': 0.51, 'Egypt': 0.37, 'West Indies': 0.26, 'New York': 0.23, 'Ireland': 0.18, 'Illinois': 0.17, 'Rumania': 0.12, 'Indiana': 0.11, 'France': 0.1, nan: 0.1, 'Poland': 0.08, 'Germany': 0.03, 'England': 0.01, 'Italy': 0.0, 'Other': 0.0})",Hungary,0.89,I.,,,,W 20 St. 26,"(nan, nan)",,
1043,89,1589,,1925.0,Philips,870.0,,Goldberg Jacob,26 W 20 St.,,New York,New York,26,W,20,St.,,,,,,Goldberg,"Counter({'Hungary': 0.89, 'Russia': 0.78, 'Romania': 0.69, 'Austria': 0.51, 'Egypt': 0.37, 'West Indies': 0.26, 'New York': 0.23, 'Ireland': 0.18, 'Illinois': 0.17, 'Rumania': 0.12, 'Indiana': 0.11, 'France': 0.1, nan: 0.1, 'Poland': 0.08, 'Germany': 0.03, 'England': 0.01, 'Italy': 0.0, 'Other': 0.0})",Hungary,0.89,Jacob,,,,W 20 St. 26,"(nan, nan)",,
1044,90,1590,,1925.0,Philips,870.0,,Golden Pheasant,114 W 34 St.,,New York,New York,114,W,34,St.,,,,,,Golden,"Counter({'Russia': 0.81, 'Pennsylvania': 0.64, 'Ireland': 0.39, 'Canada': 0.22, 'Newfoundland': 0.22, 'Maine': 0.21, nan: 0.19, 'Spain': 0.16, 'New York': 0.14, 'Romania': 0.14, 'New Jersey': 0.14, 'Ohio': 0.13, 'Hungary': 0.12, 'Scotland': 0.08, 'Austria': 0.06, 'Germany': 0.03, 'England': 0.03, 'Connecticut': 0.03})",Russia,0.81,Pheasant,,,,W 34 St. 114,"(nan, nan)",,
1045,91,1591,,1925.0,Philips,870.0,,Golden Stairs,9 E 30 St.,,New York,New York,9,E,30,St.,,,,,,Golden,"Counter({'Russia': 0.81, 'Pennsylvania': 0.64, 'Ireland': 0.39, 'Canada': 0.22, 'Newfoundland': 0.22, 'Maine': 0.21, nan: 0.19, 'Spain': 0.16, 'New York': 0.14, 'Romania': 0.14, 'New Jersey': 0.14, 'Ohio': 0.13, 'Hungary': 0.12, 'Scotland': 0.08, 'Austria': 0.06, 'Germany': 0.03, 'England': 0.03, 'Connecticut': 0.03})",Russia,0.81,Stairs,,,,E 30 St. 9,"(nan, nan)",,
1046,96,1596,,1925.0,Philips,870.0,,Goldstein Leon,157 W 22 St.,,New York,New York,157,W,22,St.,,,,,,Goldstein,"Counter({'Austria': 0.85, 'Russia': 0.8, 'Germany': 0.64, 'Turkey': 0.51, 'Other': 0.5, nan: 0.44, 'Hungary': 0.25, 'Virginia': 0.25, 'Texas': 0.18, 'England': 0.15, 'Romania': 0.11, 'Australia': 0.07, 'New York': 0.04, 'Poland': 0.02})",Austria,0.85,Leon,,,,W 22 St. 157,"(nan, nan)",,
1047,97,1597,,1925.0,Philips,870.0,,Goldstein S.,78 E 4 St.,,New York,New York,78,E,4,St.,,,,,,Goldstein,"Counter({'Austria': 0.85, 'Russia': 0.8, 'Germany': 0.64, 'Turkey': 0.51, 'Other': 0.5, nan: 0.44, 'Hungary': 0.25, 'Virginia': 0.25, 'Texas': 0.18, 'England': 0.15, 'Romania': 0.11, 'Australia': 0.07, 'New York': 0.04, 'Poland': 0.02})",Austria,0.85,S.,,,,E 4 St. 78,"(nan, nan)",,
1048,292,2792,,1920.0,Phillip's,1185.0,,Goldstein S.,78 E 4 St.,,New York,New York,78,E,4,St.,,,,,,Goldstein,"Counter({'Austria': 0.85, 'Russia': 0.8, 'Germany': 0.64, 'Turkey': 0.51, 'Other': 0.5, nan: 0.44, 'Hungary': 0.25, 'Virginia': 0.25, 'Texas': 0.18, 'England': 0.15, 'Romania': 0.11, 'Australia': 0.07, 'New York': 0.04, 'Poland': 0.02})",Austria,0.85,S.,,,,E 4 St. 78,"(nan, nan)",,
1049,100,1600,,1925.0,Philips,870.0,,Gorin's ,157 W 44 St.,,New York,New York,157,W,44,St.,,,,,,Gorin's,,,,,,,,W 44 St. 157,"(nan, nan)",,
1050,59,2559,,1920.0,Phillip's,1183.0,,Café Bousquet,157 W 44 St.,,New York,New York,157,W,44,St.,,,,,,Café,,,,Bousquet,Counter({'France': 1.0}),France,1.0,W 44 St. 157,"(nan, nan)",,
1051,108,1608,,1925.0,Philips,870.0,,Grammas Sweets Inc.,207 E 59 St.,,New York,New York,207,E,59,St.,,,,,,Grammas,,,,Sweets,,,,E 59 St. 207,"(nan, nan)",,
1052,109,1609,,1925.0,Philips,870.0,,Grand China,210 W 42 St.,,New York,New York,210,W,42,St.,,,,,,Grand,"Counter({'Italy': 0.65, 'France': 0.64, 'Virginia': 0.4, 'England': 0.29, 'Ireland': 0.27, 'Russia': 0.23, 'Germany': 0.19, 'Canada': 0.07})",Italy,0.65,China,,,,W 42 St. 210,"(nan, nan)",,
1053,232,14732,,1925.0,Philips,874.0,,St. Regis Cafeteria,210 W 42 St.,,New York,New York,210,W,42,St.,,,,,,St.,,,,Regis,Counter({'Italy': 1.0}),Italy,1.0,W 42 St. 210,"(nan, nan)",,
1054,111,1611,,1925.0,Philips,870.0,,Grand Union Restaurant,34 E 32 St.,,New York,New York,34,E,32,St.,,,,,,Grand,"Counter({'Italy': 0.65, 'France': 0.64, 'Virginia': 0.4, 'England': 0.29, 'Ireland': 0.27, 'Russia': 0.23, 'Germany': 0.19, 'Canada': 0.07})",Italy,0.65,Union,,,,E 32 St. 34,"(nan, nan)",,
1055,114,1614,,1925.0,Philips,870.0,,Granier Eugenie,114 W 48 St.,,New York,New York,114,W,48,St.,,,,,,Granier,Counter({'France': 1.0}),France,1.0,Eugenie,,,,W 48 St. 114,"(nan, nan)",,
1056,303,2803,,1920.0,Phillip's,1185.0,,Granier Eugenie,114 W 48 St.,,New York,New York,114,W,48,St.,,,,,,Granier,Counter({'France': 1.0}),France,1.0,Eugenie,,,,W 48 St. 114,"(nan, nan)",,
1057,118,1618,,1925.0,Philips,870.0,,Green Bench Cafeteria,39 W 37 St.,,New York,New York,39,W,37,St.,,,,,,Green,"Counter({'Russia': 0.43, 'Pennsylvania': 0.35, 'Alabama': 0.3, 'Arkansas': 0.28, 'Hungary': 0.27, 'Maryland': 0.27, 'Ireland': 0.26, 'Virginia': 0.24, 'Austria': 0.21, 'Georgia': 0.21, 'Australia': 0.2, 'Germany': 0.19, 'Italy': 0.19, 'Illinois': 0.18, 'South Carolina': 0.13, 'Louisiana': 0.13, 'Romania': 0.11, 'DC': 0.11, 'Canada': 0.11, 'Tennessee': 0.11, 'Washington': 0.1, 'New York': 0.08, 'Massachusetts': 0.07, 'Greece': 0.07, 'Other': 0.07, 'Scotland': 0.07, 'Florida': 0.07, 'England': 0.06, 'West Indies': 0.06, 'North Carolina': 0.05, 'Kentucky': 0.05, 'Michigan': 0.05, 'Switzerland': 0.04, 'Vermont': 0.04, 'Indiana': 0.04, 'West Virginia': 0.03, 'Delaware': 0.03, 'Connecticut': 0.02, 'New Jersey': 0.02, 'Europe': 0.02, 'Sweden': 0.01, 'France': 0.01, nan: 0.01, 'Ohio': 0.01, 'Texas': 0.01, 'Maine': 0.01, 'Mississippi': 0.01, 'China': 0.0, 'Denmark': 0.0, 'Holland': 0.0})",Russia,0.43,Bench,,,,W 37 St. 39,"(nan, nan)",,
1058,127,1627,,1925.0,Philips,870.0,,Greenwich,106 W 36 St.,,New York,New York,106,W,36,St.,,,,,,Greenwich,Counter({'Austria': 1.0}),Austria,1.0,,,,,W 36 St. 106,"(nan, nan)",,
1059,129,1629,,1925.0,Philips,870.0,,Gregory Cafeteria Inc,34 W 37 St.,,New York,New York,34,W,37,St.,,,,,,Gregory,"Counter({'Virginia': 0.42, 'New York': 0.33, 'Italy': 0.32, 'South Carolina': 0.29, 'West Indies': 0.25, 'Pennsylvania': 0.22, 'England': 0.2, 'Russia': 0.2, 'DC': 0.2, 'New Jersey': 0.19, 'Turkey': 0.17, 'Michigan': 0.16, 'Scotland': 0.14, 'Canada': 0.12, 'Ireland': 0.1, 'France': 0.09, nan: 0.08, 'Austria': 0.07, 'Romania': 0.05, 'US': 0.05, 'Germany': 0.05, 'Vermont': 0.04, 'Ohio': 0.03, 'North Carolina': 0.03})",Virginia,0.42,Cafeteria,,,,W 37 St. 34,"(nan, nan)",,
1060,131,1631,,1925.0,Philips,870.0,,Grills Inc.,35 W 47 St.,,New York,New York,35,W,47,St.,,,,,,Grills,Counter({'Italy': 1.0}),Italy,1.0,Inc.,,,,W 47 St. 35,"(nan, nan)",,
1061,135,1635,,1925.0,Philips,870.0,,Gruber I.,13 W 3 St.,,New York,New York,13,W,3,St.,,,,,,Gruber,"Counter({'Hungary': 0.71, 'Romania': 0.68, 'New York': 0.59, 'Austria': 0.51, 'Russia': 0.39, 'Virginia': 0.23, 'South Carolina': 0.19, 'Germany': 0.09})",Hungary,0.71,I.,,,,W 3 St. 13,"(nan, nan)",,
1062,136,1636,,1925.0,Philips,870.0,,Gruber Sam,30 W 32 St.,,New York,New York,30,W,32,St.,,,,,,Gruber,"Counter({'Hungary': 0.71, 'Romania': 0.68, 'New York': 0.59, 'Austria': 0.51, 'Russia': 0.39, 'Virginia': 0.23, 'South Carolina': 0.19, 'Germany': 0.09})",Hungary,0.71,Sam,,,,W 32 St. 30,"(nan, nan)",,
1063,138,1638,,1925.0,Philips,870.0,,Gruettner A.,400 W 13 St.,,New York,New York,400,W,13,St.,,,,,,Gruettner,,,,A.,,,,W 13 St. 400,"(nan, nan)",,
1064,141,1641,,1925.0,Philips,870.0,,Guido J. Mariani G.,254 W 46 St.,,New York,New York,254,W,46,St.,,,,,,Guido,"Counter({'Italy': 0.96, 'New York': 0.81})",Italy,0.96,J.,,,,W 46 St. 254,"(nan, nan)",,
1065,143,1643,,1925.0,Philips,870.0,,H. & M. Restaurant,29 W 19 St.,,New York,New York,29,W,19,St.,,,,,,H.,,,,&,,,,W 19 St. 29,"(nan, nan)",,
1066,329,9329,3113,1910,Trow,826.0,Restaurant,Tran Henry,29 W 19 St.  ,Manhattan,New York,New York,29,W,19,St.,,,29 W 19 St.  ,,,Tran,Counter({'Russia': 1.0}),Russia,1.0,Henry,,,,W 19 St. 29,"(nan, nan)",,
1067,459,2959,,1920.0,Phillip's,1186.0,,Lenobel I.,29 W 19 St.,,New York,New York,29,W,19,St.,,,,,,Lenobel,,,,I.,,,,W 19 St. 29,"(nan, nan)",,
1068,145,1645,,1925.0,Philips,871.0,,Hachberg Max,139 W 22 St.,,New York,New York,139,W,22,St.,,,,,,Hachberg,Counter({'Austria': 1.0}),Austria,1.0,Max,,,,W 22 St. 139,"(nan, nan)",,
1069,151,1651,,1925.0,Philips,871.0,,Hammer Isaac,20 W 17 St.,,New York,New York,20,W,17,St.,,,,,,Hammer,"Counter({'Austria': 0.9, 'Missouri': 0.35, 'Russia': 0.32, 'Romania': 0.27, 'Massachusetts': 0.25, 'New York': 0.24, 'Pennsylvania': 0.2, 'England': 0.17, 'Bulgaria': 0.14, 'Ireland': 0.13, 'Hungary': 0.13, 'New Jersey': 0.12, 'Germany': 0.08, 'Norway': 0.01})",Austria,0.9,Isaac,,,,W 17 St. 20,"(nan, nan)",,
1070,152,1652,,1925.0,Philips,871.0,,Hammer M.,245 E 14 St.,,New York,New York,245,E,14,St.,,,,,,Hammer,"Counter({'Austria': 0.9, 'Missouri': 0.35, 'Russia': 0.32, 'Romania': 0.27, 'Massachusetts': 0.25, 'New York': 0.24, 'Pennsylvania': 0.2, 'England': 0.17, 'Bulgaria': 0.14, 'Ireland': 0.13, 'Hungary': 0.13, 'New Jersey': 0.12, 'Germany': 0.08, 'Norway': 0.01})",Austria,0.9,M.,,,,E 14 St. 245,"(nan, nan)",,
1071,330,2830,,1920.0,Phillip's,1185.0,,Hammer M.,245 E 14 St.,,New York,New York,245,E,14,St.,,,,,,Hammer,"Counter({'Austria': 0.9, 'Missouri': 0.35, 'Russia': 0.32, 'Romania': 0.27, 'Massachusetts': 0.25, 'New York': 0.24, 'Pennsylvania': 0.2, 'England': 0.17, 'Bulgaria': 0.14, 'Ireland': 0.13, 'Hungary': 0.13, 'New Jersey': 0.12, 'Germany': 0.08, 'Norway': 0.01})",Austria,0.9,M.,,,,E 14 St. 245,"(nan, nan)",,
1072,154,1654,,1925.0,Philips,871.0,,Hankow,124 W 34 St.,,New York,New York,124,W,34,St.,,,,,,Hankow,,,,,,,,W 34 St. 124,"(nan, nan)",,
1073,6,9006,2790,1910,Trow,826.0,Restaurant,Schulz Carl,124 W 34 St.  ,Manhattan,New York,New York,124,W,34,St.,,,124 W 34 St.  ,,,Schulz,"Counter({'Russia': 0.62, 'Germany': 0.61, 'Ireland': 0.59, 'New Jersey': 0.42, 'Hungary': 0.29, 'Austria': 0.22, 'New York': 0.13, 'California': 0.12, 'England': 0.07, 'Switzerland': 0.06})",Russia,0.62,Carl,,,,W 34 St. 124,"(nan, nan)",,
1074,155,1655,,1925.0,Philips,871.0,,Hanover Lunch & Restaurant Co Inc,125 W 31 St.,,New York,New York,125,W,31,St.,,,,,,Hanover,"Counter({'Germany': 0.54, 'Ireland': 0.5, 'Russia': 0.48, 'Austria': 0.43, 'New York': 0.35, 'Romania': 0.17, 'Massachusetts': 0.05})",Germany,0.54,Lunch,,,,W 31 St. 125,"(nan, nan)",,
1075,156,1656,,1925.0,Philips,871.0,,Harfenist H.,29 W 15 St.,,New York,New York,29,W,15,St.,,,,,,Harfenist,,,,H.,,,,W 15 St. 29,"(nan, nan)",,
