street_name,odd_on,avg_direction,building_num_range,start_end_coordinates,segment_length,segment_direction,building_num_range_length,avg_length_per_building,direction_deviation,road_type,offset_from_road_center
Houston Street E,right,-72.95375102539337,"[465, 472]","[[40.719796, -73.976964], [40.719946, -73.977607]]",56.82360830030538,-72.95375102539337,8,7.102951037538173,0.0,Street,5
Houston Street E,right,-71.60632001052338,"[473, 512]","[[40.719522, -73.975881], [40.719796, -73.976964]]",96.42970758305661,-71.60632001052338,40,2.4107426895764155,0.0,Street,5
Houston Street W,left,123.58421841003866,"[1, 22]","[[40.727552, -73.999744], [40.727136, -73.998992]]",78.55005141148264,126.02290512779192,22,3.57045688234012,-2.4386867177532565,Street,5
Houston Street W,left,123.58421841003866,"[23, 43]","[[40.727136, -73.998992], [40.726768, -73.998176]]",80.13932200002203,120.65927731384733,21,3.81615819047724,2.9249410961913327,Street,5
Houston Street W,left,123.58421841003866,"[44, 62]","[[40.726768, -73.998176], [40.726384, -73.997456]]",74.28538512348683,125.03209211961509,19,3.909757111762465,-1.4478737095764131,Street,5
Houston Street W,left,123.58421841003866,"[63, 83]","[[40.726384, -73.997456], [40.725984, -73.99664]]",82.00906023502596,122.79513453738059,21,3.9051933445250455,0.7890838726580682,Street,5
Houston Street W,left,119.0303190997531,"[84, 106]","[[40.727856, -74.000464], [40.727552, -73.999744]]",69.56616861468947,119.0303190997531,23,3.0246160267256292,0.0,Street,5
Houston Street W,left,123.31458734494483,"[107, 128]","[[40.728224, -74.0012], [40.727856, -74.000464]]",74.40458125271489,123.31458734494481,22,3.3820264205779496,0.0,Street,5
Houston Street W,left,123.84824043632115,"[129, 139]","[[40.728624, -74.001984], [40.728429, -74.001602]]",38.86314284480605,123.8621594954869,11,3.533012985891459,-0.013919059165743874,Street,5
Houston Street W,left,123.84824043632115,"[140, 149]","[[40.728429, -74.001602], [40.728224, -74.0012]]",40.8849925836709,123.83500970420064,10,4.08849925836709,0.013230732120518951,Street,5
Houston Street W,left,112.48081859738426,"[150, 180]","[[40.728896, -74.002848], [40.728624, -74.001984]]",78.99300074620209,112.48081859738426,31,2.5481613143936155,0.0,Street,5
Houston Street W,left,96.67509412940451,"[181, 236]","[[40.729104, -74.005184], [40.728896, -74.002848]]",198.6897523409626,96.67509412940453,56,3.5480312918029036,0.0,Street,5
Houston Street W,left,96.75322146874866,"[237, 276]","[[40.729264, -74.00696], [40.729104, -74.005184]]",151.08242760513926,96.75322146874866,40,3.7770606901284816,0.0,Street,5
Houston Street W,left,97.17294770197957,"[277, 311]","[[40.729408, -74.008464], [40.729264, -74.00696]]",128.05789117207726,97.17294770197957,35,3.658796890630779,0.0,Street,5
Houston Street W,left,97.30777531945108,"[312, 333]","[[40.7296, -74.010432], [40.729504, -74.009296]]",96.55748834242203,96.33843772424488,22,4.388976742837365,0.9693375952061842,Street,5
Houston Street W,left,97.30777531945108,"[334, 349]","[[40.729504, -74.009296], [40.729408, -74.008464]]",71.0898049512694,98.62437484610831,16,4.4431128094543375,-1.3165995266572281,Street,5
Howard Street,left,121.60047579224589,"[1, 17]","[[40.720416, -74.001296], [40.720064, -74.000544]]",74.5978048000516,121.6005439234244,17,4.388106164708918,-6.813117852288997e-05,Street,5
Howard Street,left,121.60047579224589,"[18, 33]","[[40.720064, -74.000544], [40.719712, -73.999792]]",74.59808860881934,121.60040766132659,16,4.662380538051209,6.813091931689996e-05,Street,5
Howard Street,left,121.60047579224589,"[34, 45]","[[40.719712, -73.999792], [40.71944, -73.9992]]",58.43121508335633,121.12674462168737,12,4.869267923613028,0.47373117055852276,Street,5
Howard Street,left,122.28843652307062,"[46, 54]","[[40.720816, -74.002128], [40.720416, -74.001296]]",83.15348080707427,122.2884365230706,9,9.239275645230475,0.0,Street,5
Hubert Street,left,98.68921422228375,"[1, 16]","[[40.722208, -74.011616], [40.72208, -74.01056]]",90.34401378464898,99.05185941465014,16,5.646500861540561,-0.3626451923663865,Street,5
Hubert Street,left,98.68921422228375,"[17, 27]","[[40.72208, -74.01056], [40.721984, -74.009776]]",67.09072215385446,99.14274987154916,11,6.099156559441314,-0.4535356492654046,Street,5
Hubert Street,left,98.68921422228375,"[28, 37]","[[40.721984, -74.009776], [40.721936, -74.009088]]",58.371455344773906,95.23917651025812,10,5.837145534477391,3.450037712025619,Street,5
Hubert Street,left,98.68921422228375,"[38, 50]","[[40.721936, -74.009088], [40.72184, -74.008176]]",77.78689048029044,97.8768555317685,13,5.983606960022342,0.8123586905152536,Street,5
Hudson River,left,-173.783269804004,"[1, 99]","[[40.726235, -74.011613], [40.724468, -74.011866]]",197.38358728171212,-173.783269804004,99,1.993773608906183,0.0,River,5
Hudson Street,left,-172.9660015002273,"[1, 16]","[[40.716656, -74.009088], [40.716064, -74.009184]]",66.23920445920609,-172.9660015002273,16,4.139950278700381,0.0,Street,5
Hudson Street,left,-172.27231020764862,"[17, 27]","[[40.719168, -74.00864], [40.718768, -74.008736]]",45.15388941378497,-169.65150970126075,11,4.104899037616815,-2.620800506387866,Street,5
Hudson Street,left,-172.27231020764862,"[28, 36]","[[40.718768, -74.008736], [40.718416, -74.0088]]",39.461319323640325,-172.12380565519433,9,4.384591035960036,-0.14850455245428407,Street,5
Hudson Street,left,-172.27231020764862,"[37, 45]","[[40.718416, -74.0088], [40.718048, -74.008848]]",41.066588567905,-174.33235175075254,9,4.562954285322778,2.060041543103921,Street,5
Hudson Street,left,-172.27231020764862,"[46, 58]","[[40.718048, -74.008848], [40.717558, -74.00895]]",55.0920175804339,-170.9999709352653,13,4.237847506187223,-1.2723392723833058,Street,5
Hudson Street,left,-172.27231020764862,"[59, 81]","[[40.717558, -74.00895], [40.716656, -74.009088]]",100.84208424674841,-173.36011379386755,23,4.384438445510801,1.0878035862189392,Street,5
Hudson Street,left,-172.41590637815304,"[82, 90]","[[40.719808, -74.008528], [40.719536, -74.00856]]",30.325954402149886,-174.8850117714203,9,3.3695504891277652,2.469105393267256,Street,5
Hudson Street,left,-172.41590637815304,"[91, 101]","[[40.719536, -74.00856], [40.719168, -74.00864]]",41.421070247319555,-170.60817960713436,11,3.765551840665414,-1.8077267710186788,Street,5
Hudson Street,left,-170.74009580372498,"[102, 120]","[[40.72048, -74.008384], [40.719808, -74.008528]]",75.60988896310204,-170.74009580372498,19,3.9794678401632653,0.0,Street,5
Hudson Street,left,-175.4210735065982,"[121, 133]","[[40.721088, -74.00832], [40.72048, -74.008384]]",67.73368004238195,-175.4210735065982,13,5.210283080183227,0.0,Street,5
Hudson Street,left,-171.7108673843751,"[134, 150]","[[40.72184, -74.008176], [40.721088, -74.00832]]",84.39009353613031,-171.7108673843751,17,4.964123149184136,0.0,Street,5
Hudson Street,left,-171.55596219523753,"[151, 164]","[[40.722496, -74.008048], [40.72184, -74.008176]]",73.64617753484269,-171.55596219523753,14,5.260441252488763,0.0,Street,5
Hudson Street,left,-172.83853776615746,"[165, 177]","[[40.72424, -74.00776], [40.723808, -74.007824]]",48.27673875709038,-173.56929490747737,13,3.7135952890069523,0.7307571413199128,Street,5
Hudson Street,left,-172.83853776615746,"[178, 196]","[[40.723808, -74.007824], [40.72312, -74.007888]]",76.59251067387645,-175.9517820189959,19,4.031184772309286,3.113244252838456,Street,5
Hudson Street,left,-172.83853776615746,"[197, 213]","[[40.72312, -74.007888], [40.722496, -74.008048]]",70.60051299120185,-168.961373795601,17,4.152971352423639,-3.8771639705564667,Street,5
Hudson Street,left,-172.49834302221302,"[214, 226]","[[40.725072, -74.007616], [40.724432, -74.007712]]",71.53237730307498,-173.48965797392506,13,5.502490561774999,0.9913149517120416,Street,5
Hudson Street,left,-172.49834302221302,"[227, 230]","[[40.724432, -74.007712], [40.72424, -74.00776]]",21.703553246238236,-169.23108469139868,4,5.425888311559559,-3.267258330814343,Street,5
Hudson Street,left,-173.4897493576421,"[231, 265]","[[40.726352, -74.007424], [40.725728, -74.007504]]",69.62315594857799,-174.4292635380437,35,1.9892330271022283,0.9395141804016021,Street,5
Hudson Street,left,-173.4897493576421,"[266, 301]","[[40.725728, -74.007504], [40.725072, -74.007616]]",73.4598279809981,-172.59930427907585,36,2.040550777249947,-0.8904450785662448,Street,5
Hudson Street,left,-173.39636131369298,"[302, 322]","[[40.727824, -74.0072], [40.727136, -74.007312]]",76.98513298850608,-172.9401841542037,21,3.6659587137383847,-0.45617715948927184,Street,5
Hudson Street,left,-173.39636131369298,"[323, 344]","[[40.727136, -74.007312], [40.726352, -74.007424]]",87.57478087918604,-173.79737698209692,22,3.9806718581448197,0.401015668403943,Street,5
Hudson Street,left,-172.77396343158534,"[345, 364]","[[40.729264, -74.00696], [40.728576, -74.007056]]",76.8307155500497,-173.94074080458725,20,3.841535777502485,1.1667773730019064,Street,5
Hudson Street,left,-172.77396343158534,"[365, 385]","[[40.728576, -74.007056], [40.727824, -74.0072]]",84.39001346071659,-171.7117010052726,21,4.018572069557933,-1.062262426312742,Street,5
Hudson Street,left,-173.39661161856074,"[386, 403]","[[40.73, -74.006848], [40.729264, -74.00696]]",82.27765927453662,-173.39661161856074,18,4.57098107080759,0.0,Street,5
Hudson Street,left,-174.5680375896826,"[404, 421]","[[40.730768, -74.006752], [40.73, -74.006848]]",85.6701150327517,-174.5680375896826,18,4.759450835152872,0.0,Street,5
Hudson Street,left,-172.5278860047477,"[422, 442]","[[40.73216, -74.006512], [40.731488, -74.006624]]",75.22212088607093,-172.77432095305372,21,3.582005756479568,0.24643494830601753,Street,5
Hudson Street,left,-172.5278860047477,"[443, 463]","[[40.731488, -74.006624], [40.730768, -74.006752]]",80.68292110916128,-172.29813032390234,21,3.8420438623410136,-0.2297556808453578,Street,5
Hudson Street,left,-171.5346523239206,"[464, 488]","[[40.732896, -74.006368], [40.73216, -74.006512]]",82.63213446798869,-171.5346523239206,25,3.3052853787195478,0.0,Street,5
Hudson Street,left,-174.56827438808563,"[489, 500]","[[40.733536, -74.006288], [40.732896, -74.006368]]",71.3917702315974,-174.56827438808563,12,5.9493141859664505,0.0,Street,5
Hudson Street,left,-173.25164124801123,"[501, 518]","[[40.734256, -74.006176], [40.733536, -74.006288]]",80.51291451779767,-173.25164124801123,18,4.472939695433204,0.0,Street,5
Hudson Street,left,-173.17663787152367,"[519, 534]","[[40.73568, -74.005952], [40.734976, -74.006032]]",78.46987189405553,-175.0596573903925,16,4.904366993378471,1.8830195188688208,Street,5
Hudson Street,left,-173.17663787152367,"[535, 550]","[[40.734976, -74.006032], [40.734256, -74.006176]]",80.87510672382551,-171.34961956632108,16,5.054694170239094,-1.8270183052025857,Street,5
Hudson Street,left,-170.7422825852028,"[551, 574]","[[40.736352, -74.005808], [40.73568, -74.005952]]",75.60962711384148,-170.7422825852028,24,3.150401129743395,0.0,Street,5
Hudson Street,left,-172.77484760399233,"[575, 590]","[[40.73712, -74.00568], [40.736352, -74.005808]]",85.96811037722641,-172.77484760399233,16,5.373006898576651,0.0,Street,5
Hudson Street,left,-174.9287569464075,"[591, 610]","[[40.73808, -74.005568], [40.73712, -74.00568]]",107.02582632411617,-174.9287569464075,20,5.351291316205808,0.0,Street,5
Hudson Street,left,-174.9841501124103,"[611, 624]","[[40.739328, -74.005424], [40.738672, -74.005456]]",72.89818297457776,-177.87508998550155,14,5.207013069612698,2.8909398730912415,Street,5
Hudson Street,left,-174.9841501124103,"[625, 636]","[[40.738672, -74.005456], [40.73808, -74.005568]]",66.41811589053066,-171.81115640412065,12,5.5348429908775545,-3.1729937082896527,Street,5
Hudson Street,left,27.305811675417978,"[637, 650]","[[40.740464, -74.00544], [40.739984, -74.005456]]",53.32059631327027,-178.54765207330377,14,3.808614022376448,-154.14653625127823,Street,5
Hudson Street,left,27.305811675417978,"[651, 667]","[[40.739984, -74.005456], [40.739328, -74.005424]]",72.89819029149191,177.87511108249893,17,4.288128840675995,-150.56929940708096,Street,5
Hudson Street,left,-165.46671798062278,"[668, 685]","[[40.741042, -74.005243], [40.740464, -74.00544]]",66.30796554606306,-165.46671798062278,18,3.68377586367017,0.0,Street,5
Hudson Street,left,-165.42064788619373,"[686, 693]","[[40.741776, -74.004992], [40.741042, -74.005243]]",84.22181879796783,-165.42064788619373,8,10.527727349745978,0.0,Street,5
Inwood Street,left,-39.63698008039524,"[1, 99]","[[40.86568, -73.927024], [40.868125, -73.929692]]",352.58194137077726,-39.63698008039524,99,3.5614337512199725,0.0,Street,5
Irving Place,left,-149.10396373600489,"[1, 16]","[[40.735616, -73.987984], [40.735056, -73.988384]]",70.77368778541575,-151.48324288406275,16,4.423355486588484,2.3792791480578614,Place,5
Irving Place,left,-149.10396373600489,"[17, 33]","[[40.735056, -73.988384], [40.734416, -73.988928]]",84.63306079096193,-147.1143114889367,17,4.97841534064482,-1.989652247068193,Place,5
Irving Place,left,-153.11017723002925,"[34, 49]","[[40.736816, -73.987184], [40.736208, -73.987568]]",74.90491452777465,-154.339739039963,16,4.681557157985916,1.229561809933756,Place,5
Irving Place,left,-153.11017723002925,"[50, 64]","[[40.736208, -73.987568], [40.735616, -73.987984]]",74.54296728241053,-151.87464521893054,15,4.969531152160702,-1.2355320110987122,Place,5
Irving Place,left,-149.70381246064255,"[65, 76]","[[40.73792, -73.986336], [40.73736, -73.986752]]",71.42822648901463,-150.53146007323713,12,5.952352207417886,0.8276476125945749,Place,5
Irving Place,left,-149.70381246064255,"[77, 86]","[[40.73736, -73.986752], [40.736816, -73.987184]]",70.5761185099757,-148.86617216001966,10,7.05761185099757,-0.8376403006228941,Place,5
Jackson Place,left,177.65322005032795,"[1, 14]","[[40.730121, -74.004353], [40.729824, -74.004337]]",33.00914634791189,177.65322005032795,14,2.357796167707992,0.0,Place,5
Jackson Street,right,-3.957005653224971,"[1, 13]","[[40.714096, -73.981008], [40.7148, -73.981072]]",78.36488322825863,-3.9570056532249707,13,6.02806794063528,0.0,Street,5
Jackson Street,right,-4.919142291952475,"[14, 30]","[[40.713318, -73.98092], [40.714096, -73.981008]]",86.71503919774996,-4.919142291952475,17,5.100884658691174,0.0,Street,5
Jackson Street,right,-4.851821739529669,"[31, 45]","[[40.712816, -73.980864], [40.713318, -73.98092]]",55.94675133351346,-4.851821739529669,15,3.7297834222342305,0.0,Street,5
Jackson Street,right,-7.876853145528448,"[46, 62]","[[40.712112, -73.980736], [40.712816, -73.980864]]",78.92269207018862,-7.8768531455284485,17,4.642511298246389,0.0,Street,5
Jackson Street,right,-8.401235499580991,"[63, 74]","[[40.7112, -73.980559], [40.7116, -73.980672]]",45.434055593955875,-12.131953739363146,12,3.786171299496323,3.7307182397821634,Street,5
Jackson Street,right,-8.401235499580991,"[75, 88]","[[40.7116, -73.980672], [40.712112, -73.980736]]",57.11336970372272,-5.433424971311647,14,4.079526407408766,-2.9678105282693537,Street,5
Jacob Street,left,55.750207258391136,"[1, 27]","[[40.710072, -74.003275], [40.710444, -74.002557]]",73.40099086468254,55.750207258391136,27,2.7185552172104646,0.0,Street,5
James Slip,right,-6.236866979247937,"[1, 8]","[[40.709848, -73.998356], [40.710224, -73.99841]]",42.00276817926293,-6.236866979247938,8,5.250346022407866,0.0,Slip,5
James Slip,right,-6.014684800390592,"[9, 20]","[[40.709458, -73.998302], [40.709848, -73.998356]]",43.548570119492275,-6.014684800390593,12,3.6290475099576898,0.0,Slip,5
James Street,right,-6.15030162930475,"[1, 22]","[[40.712721, -73.998765], [40.713872, -73.998928]]",128.55662436858898,-6.15030162930475,22,5.843482925844953,0.0,Street,5
James Street,right,-6.757078097978993,"[23, 37]","[[40.712432, -73.99872], [40.712721, -73.998765]]",32.31745530081808,-6.757078097978993,15,2.154497020054539,0.0,Street,5
James Street,right,-6.10266356312832,"[38, 42]","[[40.710973, -73.998515], [40.711149, -73.99854]]",19.658344682553473,-6.16906188228354,5,3.9316689365106945,0.066398319155212,Street,5
James Street,right,-6.10266356312832,"[43, 44]","[[40.711149, -73.99854], [40.711213, -73.998549]]",7.147667534238338,-6.107834018136045,2,3.573833767119169,0.005170455007714736,Street,5
James Street,right,-6.10266356312832,"[45, 72]","[[40.711213, -73.998549], [40.712432, -73.99872]]",136.13694192163973,-6.092804095751243,28,4.862033640058562,-0.00985946737708332,Street,5
James Street,right,-6.1450020903618885,"[73, 88]","[[40.710556, -73.998456], [40.710973, -73.998515]]",46.574762188047146,-6.1450020903618885,16,2.9109226367529466,0.0,Street,5
James Street,right,-6.018618032881498,"[89, 91]","[[40.710224, -73.99841], [40.710273, -73.998416]]",5.4649375317612,-5.323329567180647,3,1.8216458439204002,-0.6952884657008553,Street,5
James Street,right,-6.018618032881498,"[92, 104]","[[40.710273, -73.998416], [40.710556, -73.998456]]",31.607923257450167,-6.138831816009867,13,2.4313787121115515,0.12021378312837783,Street,5
Jane Street,right,89.99940482029457,"[1, 32]","[[40.738624, -74.003728], [40.738624, -74.001904]]",154.0672112028302,89.99940482029457,32,4.814600350088444,0.0,Street,5
Jane Street,right,93.58222105912346,"[33, 34]","[[40.73864, -74.004064], [40.738624, -74.003728]]",28.43636204250553,93.58222105912346,2,14.218181021252764,0.0,Street,5
Jane Street,right,91.06042106606694,"[35, 47]","[[40.738672, -74.006336], [40.738672, -74.005456]]",74.33061864538608,89.99971285161722,13,5.717739895798929,1.0607082144497326,Street,5
Jane Street,right,91.06042106606694,"[48, 66]","[[40.738672, -74.005456], [40.73864, -74.004064]]",117.63123988481118,91.73067752055555,19,6.191117888674273,-0.6702564544885945,Street,5
Jane Street,right,90.73452936900824,"[67, 90]","[[40.738699, -74.010751], [40.738688, -74.009584]]",98.58007310208576,90.70960784571976,24,4.10750304592024,0.024921523288469416,Street,5
Jane Street,right,90.73452936900824,"[91, 122]","[[40.738688, -74.009584], [40.738672, -74.007984]]",135.1582423984325,90.75270632621036,32,4.223695074951015,-0.018176957202115318,Street,5
Jane Street,right,90.73452936900824,"[123, 155]","[[40.738672, -74.007984], [40.738672, -74.006336]]",139.20097673203261,89.99946224939224,33,4.218211416122201,0.7350671196160192,Street,5
Jay Street,right,98.2855623069521,"[1, 16]","[[40.718833, -74.012305], [40.718724, -74.01124]]",90.7941969020462,97.66088376008193,16,5.674637306377887,0.6246785468701717,Street,5
Jay Street,right,98.2855623069521,"[17, 22]","[[40.718724, -74.01124], [40.718681, -74.010802]]",37.31423104127032,97.35213175937373,6,6.219038506878387,0.9334305475783822,Street,5
Jay Street,right,98.2855623069521,"[23, 28]","[[40.718681, -74.010802], [40.71864, -74.010384]]",35.609887996317944,97.3456603683181,6,5.934981332719658,0.9399019386340228,Street,5
Jay Street,right,98.2855623069521,"[29, 41]","[[40.71864, -74.010384], [40.718512, -74.009408]]",83.68028860384952,99.77954894283067,13,6.436945277219194,-1.4939866358785707,Street,5
Jay Street,right,98.2855623069521,"[42, 49]","[[40.718512, -74.009408], [40.718416, -74.0088]]",52.46573727328468,101.72352164345843,8,6.558217159160585,-3.43795933650631,Street,5
Jefferson Street,left,-7.499718346827846,"[1, 12]","[[40.713264, -73.988608], [40.714048, -73.988688]]",87.32396557943423,-4.439755146952267,12,7.276997131619519,-3.0599631998755683,Street,5
Jefferson Street,left,-7.499718346827846,"[13, 21]","[[40.714048, -73.988688], [40.714688, -73.988816]]",71.88922947339279,-8.65290395543011,9,7.98769216371031,1.1531856086022572,Street,5
Jefferson Street,left,-7.499718346827846,"[22, 28]","[[40.714688, -73.988816], [40.715154, -73.988935]]",52.71639229241197,-10.995907829517037,7,7.530913184630281,3.4961894826892035,Street,5
Jefferson Street,left,-6.800847106771332,"[30, 39]","[[40.710987, -73.988318], [40.711465, -73.98838]]",53.33902282022963,-5.636791786782285,10,5.333902282022963,-1.1640553199890462,Street,5
Jefferson Street,left,-6.800847106771332,"[40, 47]","[[40.711465, -73.98838], [40.71192, -73.988464]]",51.02312842948041,-7.996586760196632,8,6.377891053685051,1.1957396534253064,Street,5
Jefferson Street,left,-6.800847106771332,"[48, 59]","[[40.71192, -73.988464], [40.712563, -73.988565]]",71.91231935475767,-6.815854206829393,12,5.992693279563139,0.015007100058056722,Street,5
Jersey Street,left,-53.52161797870683,"[1, 17]","[[40.724592, -73.995248], [40.725168, -73.996272]]",107.5902477788385,-53.52161797870683,17,6.328838104637559,0.0,Street,5
John Street,left,-45.944745647455214,"[1, 22]","[[40.70864, -74.006464], [40.709136, -74.0072]]",83.07849858110922,-48.47169565181212,22,3.776295390050419,2.5269500043569053,Street,5
John Street,left,-45.944745647455214,"[23, 37]","[[40.709136, -74.0072], [40.709536, -74.007696]]",61.072462275088846,-43.337521172285314,15,4.071497485005923,-2.6072244751699145,Street,5
John Street,left,-45.944745647455214,"[38, 55]","[[40.709536, -74.007696], [40.709968, -74.008304]]",70.29287328830401,-46.96274189537404,18,3.9051596271280005,1.0179962479188305,Street,5
John Street,left,-45.944745647455214,"[56, 88]","[[40.709968, -74.008304], [40.710784, -74.009376]]",128.12915670948325,-44.99052509101198,33,3.8827017184691894,-0.9542205564432322,Street,5
John Street,left,-44.005628911455155,"[89, 108]","[[40.707808, -74.005408], [40.708336, -74.006016]]",77.95967236710047,-41.22716784902536,20,3.897983618355023,-2.778461062429784,Street,5
John Street,left,-44.005628911455155,"[109, 120]","[[40.708336, -74.006016], [40.70864, -74.006464]]",50.72363425148058,-48.27598369395872,12,4.2269695209567155,4.270354782503574,Street,5
Jones Street,left,-113.45130686804299,"[1, 33]","[[40.7328, -74.001568], [40.732272, -74.003168]]",147.32911895713679,-113.45130686804299,33,4.464518756276872,0.0,Street,5
King Street,right,100.14667912615323,"[1, 8]","[[40.728125, -74.002645], [40.728096, -74.002432]]",18.280139141029476,100.14667912615323,8,2.2850173926286845,0.0,Street,5
King Street,right,97.27386744990471,"[9, 64]","[[40.728384, -74.005312], [40.728125, -74.002645]]",227.13595336728108,97.27386744990471,56,4.055999167272876,0.0,Street,5
King Street,right,98.23388419637247,"[65, 96]","[[40.728576, -74.007056], [40.728384, -74.005312]]",148.8670284447603,98.23388419637247,32,4.65209463889876,0.0,Street,5
King Street,right,96.12427440949189,"[97, 120]","[[40.728704, -74.008624], [40.728576, -74.007056]]",133.22400068491183,96.12427440949189,24,5.551000028537993,0.0,Street,5
King Street,right,97.23158280633368,"[121, 133]","[[40.728885, -74.010499], [40.7288, -74.009424]]",91.30419746433562,95.93355753362,13,7.023399804948894,1.2980252727136872,Street,5
King Street,right,97.23158280633368,"[134, 142]","[[40.7288, -74.009424], [40.728704, -74.008624]]",68.41897377631781,98.96378002111518,9,7.602108197368646,-1.7321972147815075,Street,5
Kingsbridge Road,left,-165.55500371809381,"[1, 134]","[[40.858795, -73.932356], [40.855808, -73.933952]]",357.96673429223466,-157.91793158128866,134,2.6713935394942885,-7.637072136805159,Road,5
Kingsbridge Road,left,-165.55500371809381,"[135, 226]","[[40.855808, -73.933952], [40.853712, -73.934992]]",248.7340334746657,-159.35599976632136,92,2.7036307986376706,-6.199003951772454,Road,5
Kingsbridge Road,left,-165.55500371809381,"[227, 338]","[[40.853712, -73.934992], [40.851309, -73.936678]]",302.3633633438158,-151.9529409116875,112,2.6996728869983557,-13.602062806406309,Road,5
Kingsbridge Road,left,-165.55500371809381,"[339, 435]","[[40.851309, -73.936678], [40.849022, -73.937396]]",261.090788206299,-166.59109929565287,97,2.6916576103742167,1.0360955775590526,Road,5
Kingsbridge Road,left,-165.55500371809381,"[436, 521]","[[40.849022, -73.937396], [40.847121, -73.93855]]",232.4579044712954,-155.25129424374893,86,2.702998889201109,-10.303709474344885,Road,5
Kingsbridge Road,left,-165.55500371809381,"[522, 589]","[[40.847121, -73.93855], [40.845516, -73.93904]]",182.96403057942018,-166.94715914259942,68,2.690647508520885,1.392155424505603,Road,5
Kingsbridge Road,left,-165.55500371809381,"[590, 650]","[[40.845516, -73.93904], [40.844046, -73.939352]]",165.3516860056905,-170.84375960589745,61,2.7106833771424674,5.288755887803632,Road,5
Kingsbridge Road,left,-165.55500371809381,"[651, 709]","[[40.844046, -73.939352], [40.84262, -73.939619]]",159.95141964966098,-171.90720342549284,59,2.711041011011203,6.3521997073990235,Road,5
Kingsbridge Road,left,-165.55500371809381,"[710, 772]","[[40.84262, -73.939619], [40.841104, -73.93976]]",168.77253433476665,-175.9596622559231,63,2.678929116424867,10.404658537829278,Road,5
Kingsbridge Road,left,-165.55500371809381,"[773, 830]","[[40.841104, -73.93976], [40.839735, -73.940157]]",155.67189773790216,-167.57957880397652,58,2.683998236860382,2.0245750858827023,Road,5
Kingsbridge Road,left,-165.55500371809381,"[831, 906]","[[40.839735, -73.940157], [40.837923, -73.94051]]",203.41455838749232,-171.58378773689088,76,2.6765073472038465,6.028784018797069,Road,5
Kingsbridge Road,left,-165.55500371809381,"[907, 936]","[[40.837923, -73.94051], [40.837228, -73.940823]]",81.57018976459767,-161.11708535613022,30,2.719006325486589,-4.437918361963597,Road,5
Kingsbridge Road,left,-165.55500371809381,"[937, 966]","[[40.837228, -73.940823], [40.83651, -73.940887]]",79.91694913383135,-176.1270474509868,30,2.663898304461045,10.572043732892979,Road,5
Kingsbridge Road,left,-165.55500371809381,"[967, 999]","[[40.83651, -73.940887], [40.835716, -73.941055]]",89.30556851046664,-170.8705309981637,33,2.7062293488020193,5.315527280069887,Road,5
Kingsbridge Road,left,-130.33039359886658,"[1000, 1001]","[[40.873424, -73.911472], [40.873408, -73.911504]]",3.230084661082563,-123.37288227162871,2,1.6150423305412815,-6.957511327237853,Road,5
Kingsbridge Road,left,-130.33039359886658,"[1002, 1043]","[[40.873408, -73.911504], [40.872716, -73.912379]]",106.51758315738135,-136.17442464375966,42,2.5361329323186035,5.844031044893086,Road,5
Kingsbridge Road,left,-130.33039359886658,"[1044, 1061]","[[40.872716, -73.912379], [40.8724, -73.91272]]",45.36251831221874,-140.67779040865764,18,2.5201399062343746,10.347396809791064,Road,5
Kingsbridge Road,left,-130.33039359886658,"[1062, 1093]","[[40.8724, -73.91272], [40.871888, -73.913376]]",79.31501518107407,-135.79622123382927,32,2.478594224408565,5.465827634962693,Road,5
Kingsbridge Road,left,-130.33039359886658,"[1094, 1124]","[[40.871888, -73.913376], [40.871328, -73.913936]]",78.07655731355992,-142.79797833155106,31,2.518598623018062,12.467584732684486,Road,5
Kingsbridge Road,left,-130.33039359886658,"[1125, 1176]","[[40.871328, -73.913936], [40.870544, -73.915072]]",129.4252396981764,-132.2753939827321,52,2.488946917272623,1.9450003838655334,Road,5
Kingsbridge Road,left,-130.33039359886658,"[1177, 1206]","[[40.870544, -73.915072], [40.870112, -73.915776]]",76.31253456199964,-128.9506812124659,30,2.5437511520666547,-1.3797123864006835,Road,5
Kingsbridge Road,left,-130.33039359886658,"[1207, 1230]","[[40.870112, -73.915776], [40.869712, -73.916256]]",60.08773857095517,-137.66839600643948,24,2.5036557737897986,7.338002407572901,Road,5
Kingsbridge Road,left,-130.33039359886658,"[1231, 1231]","[[40.869712, -73.916256], [40.869712, -73.916272]]",1.3488102721977684,-89.99999476527073,1,1.3488102721977684,-40.33039883359584,Road,5
Kingsbridge Road,left,-130.33039359886658,"[1232, 1248]","[[40.869712, -73.916272], [40.869488, -73.916688]]",42.995751590676285,-125.34900672260571,17,2.5291618582750757,-4.981386876260871,Road,5
Kingsbridge Road,left,-130.33039359886658,"[1249, 1266]","[[40.869488, -73.916688], [40.869312, -73.917168]]",44.937560423210336,-115.7811789791001,18,2.4965311346227965,-14.549214619766474,Road,5
Kingsbridge Road,left,-130.33039359886658,"[1267, 1267]","[[40.869312, -73.917168], [40.869296, -73.917184]]",2.2307864818619225,-142.797188788743,1,2.2307864818619225,12.466795189876422,Road,5
Kingsbridge Road,left,-130.33039359886658,"[1268, 1286]","[[40.869296, -73.917184], [40.869056, -73.917648]]",47.33279633491211,-124.26918123497558,19,2.4911998071006374,-6.061212363891002,Road,5
